"Estación","Provincia","Temperatura máxima (ºC)","Temperatura mínima (ºC)","Temperatura media (ºC)","Racha (km/h)","Velocidad máxima (km/h)","Precipitación 00-24h (mm)","Precipitación 00-06h (mm)","Precipitación 06-12h (mm)","Precipitación 12-18h (mm)","Precipitación 18-24h (mm)"
"Puerto de San Isidro","León","4.5 (16:00)","-4.7 (09:30)","-0.1","24 (14:30)","17 (15:10)","0","0","0","0","0"
"León, Virgen del Camino","León","9.7 (16:20)","-3.3 (07:50)","3.2","24 (14:50)","13 (23:40)","0","0","0","0","0"
"Valencia de Don Juan","León","8.9 (16:50)","-4.7 (09:00)","2.1","18 (22:10)","13 (22:10)","0","0","0","0","0"
"Barrios de Luna, Miñera","León","9.4 (15:30)","-5.3 (08:40)","2","21 (15:10)","14 (15:20)","0","0","0","0","0"
"Quintana del Castillo, Villameca","León","8.1 (15:20)","-3.7 (08:00)","2.2","21 (14:40)","13 (22:30)","0","0","0","0","0"
"Astorga","León","","","","","","","","","",""
"Lagunas de Somoza","León","8.2 (14:30)","-6.4 (06:00)","0.9","23 (14:20)","14 (14:20)","0.1","0","0.1","0","0"
"Bustillo del Páramo","León","9.3 (17:00)","-5.0 (08:00)","2.2","19 (15:00)","11 (17:20)","0","0","0","0","0"
"Benavente","Zamora","9.0 (16:30)","-3.4 (05:10)","2.8","25 (11:30)","10 (15:10)","0","0","0","0","0"
"Sanabria, Robleda-Cervantes","Zamora","8.9 (14:30)","-8.3 (07:10)","0.3","23 (15:30)","9 (13:10)","0","0","0","0","0"
"Villardeciervos","Zamora","7.1 (12:50)","-7.6 (08:20)","-0.3","18 (14:20)","10 (15:00)","0","0","0","0","0"
"Santibañez de Vidriales","Zamora","8.4 (14:20)","-4.8 (06:50)","1.8","16 (15:00)","10 (11:20)","0","0","0","0","0"
"Pozuelo de Tabara","Zamora","9.2 (17:10)","-3.9 (08:40)","2.6","17 (14:00)","12 (02:30)","0","0","0","0","0"
"Villadepera","Zamora","8.5 (15:00)","-1.8 (06:50)","3.4","30 (15:20)","19 (15:10)","0","0","0","0","0"
"Barco de Avila","Ávila","10.9 (16:00)","-3.7 (08:20)","3.6","29 (17:00)","17 (17:40)","0","0","0","0","0"
"Pedrosillo de Los Aires","Salamanca","10.9 (16:10)","-6.9 (08:50)","2","28 (19:30)","20 (19:30)","0","0","0","0","0"
"Pedraza de Alba","Salamanca","11.0 (14:00)","-6.1 (07:50)","2.5","27 (17:40)","16 (17:40)","0","0","0","0","0"
"Salamanca Aeropuerto","Salamanca","10.8 (13:50)","-5.8 (08:40)","2.5","39 (17:00)","28 (17:00)","0","0","0","0","0"
"Salamanca","Salamanca","12.7 (15:00)","-2.5 (08:00)","5.1","28 (17:40)","13 (17:40)","0","0","0","0","0"
"Barbadillo","Salamanca","11.1 (14:50)","-6.1 (07:50)","2.5","31 (18:20)","19 (18:10)","0","0","0","0","0"
"Peñausende","Zamora","7.8 (14:00)","-3.1 (07:40)","2.4","","13 (03:00)","0","0","0","0","0"
"Fresno de Sayago","Zamora","7.5 (15:00)","-4.7 (08:40)","1.4","37 (09:40)","25 (11:20)","0","0","0","0","0"
"Villarino de los Aires","Salamanca","12.5 (16:20)","-2.5 (08:40)","5","21 (13:30)","14 (13:30)","0","0","0","0","0"
"Boadilla Fuente San Esteban","Salamanca","9.8 (16:10)","-5.7 (09:00)","2.1","14 (18:30)","10 (18:30)","0","0","0","0","0"
"Vitigudino","Salamanca","12.1 (15:40)","-4.1 (08:50)","4","25 (17:10)","17 (17:10)","0","0","0","0","0"
"El Maíllo","Salamanca","8.3 (15:30)","-1.7 (08:40)","3.3","20 (06:00)","17 (23:10)","0","0","0","0","0"
"Bañobárez","Salamanca","9.8 (15:50)","-4.2 (07:20)","2.8","15 (16:40)","11 (22:40)","0","0","0","0","0"
"Navasfrías","Salamanca","10.0 (16:30)","-6.4 (08:40)","1.8","27 (13:20)","12 (13:00)","0","0","0","0","0"
"El Bodón Base Aérea","Salamanca","9.6 (16:40)","-4.2 (09:00)","2.7","17 (14:10)","10 (09:00)","0","0","0","0","0"
"Saelices El Chico","Salamanca","11.9 (15:40)","-5.3 (07:50)","3.3","21 (16:00)","11 (16:00)","0","0","0","0","0"
"Alcañices","Zamora","9.1 (13:40)","-2.7 (06:50)","3.2","30 (12:40)","23 (12:40)","0","0","0","0","0"
"A Gudiña","Ourense","9.5 (15:50)","-0.2 (07:30)","4.6","","","0","0","0","0","0"
"Verín","Ourense","14.5 (15:40)","-5.7 (08:20)","4.4","","","0","0","0","0","0"
"Molina de Aragón","Guadalajara","10.4 (16:20)","-7.1 (02:40)","1.6","23 (17:20)","13 (17:20)","0","0","0","0","0"
"Zaorejas","Guadalajara","10.1 (16:30)","-1.7 (09:20)","4.2","20 (11:30)","8 (13:50)","0","0","0","0","0"
"Beteta","Cuenca","","","","","","","","0","0","0"
"Cañizares","Cuenca","14.9 (16:20)","-1.8 (23:59)","6.5","","","0","0","0","0","0"
"Pastrana","Guadalajara","10.9 (16:30)","-0.9 (07:20)","5","","","0","0","0","0","0"
"Tarancón","Cuenca","14.3 (16:40)","2.9 (04:50)","8.6","45 (13:00)","23 (11:50)","0","0","0","0","0"
"Ocaña","Toledo","11.1 (15:40)","2.1 (06:00)","6.6","36 (12:00)","22 (12:20)","0","0","0","0","0"
"Aranjuez","Madrid","12.8 (16:20)","2.7 (06:10)","7.8","29 (13:10)","19 (23:59)","0","0","0","0","0"
"Pantano el Vado","Guadalajara","10.1 (15:00)","-0.9 (23:59)","4.6","19 (15:30)","9 (15:30)","0","0","0","0","0"
"Rascafría","Madrid","6.1 (15:40)","-2.9 (22:30)","1.6","20 (16:20)","6 (16:30)","0","0","0","0","0"
"Buitrago del Lozoya","Madrid","8.8 (15:00)","-2.0 (22:20)","3.4","21 (13:20)","12 (15:00)","0","0","0","0","0"
"Somosierra","Madrid","5.2 (15:30)","0.1 (08:10)","2.6","36 (03:10)","10 (08:40)","0.1","0","0","0.1","0"
"San Sebastián de Los Reyes","Madrid","11.3 (14:20)","2.7 (23:50)","7","","","0","0","0","0","0"
"Madrid, El Goloso","Madrid","9.9 (13:20)","0.3 (23:59)","5.1","21 (12:40)","8 (13:20)","0","0","0","0","0"
"Madrid Aeropuerto","Madrid","10.4 (12:40)","1.0 (23:59)","5.7","15 (12:10)","9 (22:40)","0","0","0","0","0"
"Sigüenza","Guadalajara","11.8 (15:50)","-6.1 (03:30)","2.9","25 (11:50)","11 (11:50)","","0","0","","0"
"Mandayona","Guadalajara","11.3 (14:30)","-1.2 (08:40)","5.1","","","0","0","0","0","0"
"Campisábalos","Guadalajara","","","","","","","","0","0","0"
"Guadalajara","Guadalajara","12.3 (16:50)","1.6 (08:30)","7","31 (16:20)","13 (20:10)","0","0","0","0","0"
"Alcala de Henares","Madrid","13.1 (13:40)","1.1 (23:59)","7.1","30 (13:00)","13 (15:50)","0","0","0","0","0"
"Arganda del Rey","Madrid","12.5 (14:40)","2.3 (23:50)","7.4","22 (12:40)","14 (13:20)","0","0","0","0","0"
"Colmenar Viejo","Madrid","7.7 (14:30)","2.7 (23:30)","5.2","40 (16:40)","12 (15:00)","0","0","0","0","0"
"Pozuelo de Alarcón","Madrid","11.0 (14:30)","0.1 (23:20)","5.6","","","0","0","0","0","0"
"Madrid, Retiro","Madrid","10.4 (16:20)","5.6 (07:30)","8","","","0","0","0","0","0"
"Brihuega","Guadalajara","10.9 (15:00)","-1.6 (08:30)","4.6","","","0","0","0","0","0"
"Tielmes","Madrid","11.8 (16:30)","1.6 (23:59)","6.7","","","0","0","0","0","0"
"Tembleque","Toledo","11.8 (15:50)","-0.4 (08:10)","5.7","","","0","0","0","0","0"
"Mora","Toledo","10.2 (16:00)","4.3 (07:50)","7.3","44 (23:50)","23 (23:50)","0","0","0","0","0"
"Toledo","Toledo","11.7 (15:20)","3.6 (08:50)","7.6","37 (16:40)","24 (14:40)","0","0","0","0","0"
"Puerto Alto del León","Madrid","0.9 (17:10)","-1.3 (07:40)","-0.2","50 (06:50)","32 (06:50)","0.2","0","0","0.2","0"
"Alpedrete","Madrid","9.9 (15:00)","4.2 (22:30)","7","21 (06:00)","12 (10:00)","0","0","0","0","0"
"Torrelodones","Madrid","9.3 (13:20)","3.7 (22:20)","6.5","26 (14:10)","15 (14:10)","0","0","0","0","0"
"San Pablo de los Montes","Toledo","","","","44 (15:00)","22 (15:00)","0","0","0","0","0"
"Navahermosa","Toledo","12.2 (16:00)","1.0 (00:50)","6.6","","","0","0","0","0","0"
"Puerto del Pico","Ávila","7.4 (13:10)","-5.9 (01:00)","0.8","29 (13:30)","15 (13:30)","0","0","0","0","0"
"Rozas de Puerto Real","Madrid","7.2 (16:30)","4.3 (07:20)","5.8","","","0","0","0","0","0"
"Cebreros","Ávila","7.6 (16:40)","4.6 (05:30)","6.1","31 (11:10)","15 (11:40)","0","0","0","0","0"
"Robledo de Chavela","Madrid","8.5 (16:30)","3.5 (23:40)","6","26 (11:20)","12 (11:50)","0","0","0","0","0"
"Valdemorillo","Madrid","9.1 (15:10)","3.0 (23:59)","6.1","23 (13:30)","10 (13:20)","0","0","0","0","0"
"Villanueva de la Cañada","Madrid","11.3 (12:40)","3.7 (23:30)","7.5","26 (13:20)","15 (13:30)","0","0","0","0","0"
"Castillo de Bayuela","Toledo","10.2 (11:30)","6.1 (08:10)","8.1","","","0","0","0","0","0"
"Talavera de la Reina","Toledo","14.2 (14:00)","3.5 (00:10)","8.8","39 (15:10)","21 (15:10)","0","0","0","0","0"
"Navalvillar de Ibor","Cáceres","8.4 (14:20)","0.9 (07:00)","4.6","28 (00:40)","10 (14:50)","0","0","0","0","0"
"Candeleda","Ávila","14.3 (16:00)","4.4 (01:30)","9.4","44 (12:20)","27 (11:20)","0","0","0","0","0"
"Madrigal de la Vera","Cáceres","14.1 (14:30)","4.6 (06:30)","9.4","32 (12:30)","17 (13:10)","0","0","0","0","0"
"Oropesa","Toledo","13.5 (16:30)","2.8 (00:00)","8.1","","","","","","",""
"Navalmoral de la Mata","Cáceres","14.3 (14:00)","1.0 (04:40)","7.7","47 (13:20)","23 (14:10)","0","0","0","0","0"
"Garganta la Olla","Cáceres","11.0 (15:10)","3.6 (08:30)","7.3","44 (15:40)","26 (13:20)","0","0","0","0","0"
"Serradilla","Cáceres","12.1 (15:20)","3.7 (07:10)","7.9","41 (12:00)","28 (15:40)","0","0","0","0","0"
"Jaraicejo","Cáceres","11.8 (15:30)","3.4 (06:40)","7.6","42 (19:50)","32 (19:50)","0","0","0","0","0"
"Trujillo","Cáceres","12.8 (13:30)","0.7 (08:20)","6.8","31 (17:10)","18 (12:10)","0","0","0","0","0"
"Cáceres","Cáceres","13.7 (14:20)","1.1 (08:30)","7.4","27 (17:20)","16 (17:20)","0","0","0","0","0"
"Cañaveral","Cáceres","12.9 (15:50)","5.1 (08:30)","9","46 (12:20)","32 (11:10)","0","0","0","0","0"
"Nuñomoral","Cáceres","14.5 (16:30)","-4.5 (09:10)","5","14 (18:10)","10 (18:10)","0","0","0","0","0"
"Guijo de Granadilla","Cáceres","14.4 (15:30)","-0.1 (06:50)","7.1","25 (18:40)","14 (18:40)","0","0","0","0","0"
"Hervás","Cáceres","10.5 (15:00)","0.6 (08:30)","5.6","26 (19:40)","13 (19:40)","0","0","0","0","0"
"Montehermoso","Cáceres","14.6 (14:40)","0.2 (07:00)","7.4","39 (16:10)","23 (16:20)","0","0","0","0","0"
"Tornavacas","Cáceres","11.0 (15:10)","1.9 (02:20)","6.4","35 (04:20)","19 (05:30)","0","0","0","0","0"
"Piornal","Cáceres","5.7 (15:40)","0.2 (07:40)","2.9","62 (23:50)","33 (23:30)","0","0","0","0","0"
"Plasencia","Cáceres","13.4 (14:30)","4.2 (09:10)","8.8","38 (12:40)","14 (12:40)","0","0","0","0","0"
"Coria","Cáceres","14.4 (15:50)","2.0 (06:50)","8.2","45 (14:30)","26 (16:10)","0","0","0","0","0"
"Torrecilla de los Angeles","Cáceres","14.6 (15:50)","-1.0 (05:00)","6.8","21 (14:00)","12 (14:20)","0","0","0","0","0"
"Hoyos","Cáceres","","","","","","","0","","",""
"Zarza La Mayor","Cáceres","13.5 (15:50)","4.2 (07:00)","8.8","37 (13:10)","23 (12:50)","0","0","0","0","0"
"Valverde del Fresno","Cáceres","14.0 (14:40)","0.3 (08:50)","7.2","31 (15:00)","17 (15:00)","0","0","0","0","0"
"Aliseda","Cáceres","14.1 (15:40)","-0.5 (09:20)","6.8","27 (21:20)","15 (21:20)","0","0","0","0","0"
"Brozas","Cáceres","12.5 (14:50)","3.4 (08:30)","8","40 (11:10)","30 (11:10)","0","0","0","0","0"
"Valencia de Alcántara","Cáceres","12.7 (16:20)","4.2 (09:10)","8.4","28 (08:10)","17 (12:30)","0","0","0","0","0"
"Ossa de Montiel","Albacete","9.1 (15:30)","2.5 (03:50)","5.8","44 (22:30)","24 (22:30)","0","0","0","0","0"
"Alcázar del Rey","Cuenca","10.5 (14:40)","-1.2 (08:00)","4.6","39 (12:50)","23 (12:40)","0","0","0","0","0"
"Quintanar de la Orden","Toledo","12.5 (16:40)","4.4 (23:59)","8.5","35 (11:20)","15 (11:40)","0","0","0","0","0"
"Alcazar de San Juan","Ciudad Real","11.0 (14:50)","4.2 (03:10)","7.6","34 (11:20)","14 (11:40)","0","0","0","0","0"
"Madridejos","Toledo","9.9 (16:40)","0.6 (08:10)","5.2","59 (16:20)","30 (13:50)","0","0","0","0","0"
"Abia de Obispalia","Cuenca","10.6 (14:50)","-0.4 (22:40)","5.1","34 (13:20)","22 (13:20)","0","0","0","0","0"
"Villares del Saz","Cuenca","10.0 (14:50)","1.8 (23:59)","5.9","","","0","0","0","0","0"
"Alberca de Zancara","Cuenca","11.0 (15:40)","2.4 (23:50)","6.7","35 (12:20)","17 (15:30)","0","0","0","0","0"
"San Clemente","Cuenca","11.2 (14:50)","3.5 (23:10)","7.3","43 (14:10)","28 (15:50)","0","0","0","0","0"
"Villarrobledo","Albacete","11.1 (16:40)","2.8 (23:59)","7","41 (16:50)","21 (17:00)","0","0","0","0","0"
"Osa de la Vega","Cuenca","10.5 (16:10)","3.4 (23:50)","7","39 (16:10)","23 (17:00)","0","0","0","0","0"
"Belmonte","Cuenca","10.5 (16:20)","4.2 (23:59)","7.3","40 (10:10)","24 (10:10)","0","0","0","0","0"
"Munera","Albacete","10.7 (15:10)","3.2 (01:40)","6.9","31 (13:40)","15 (15:20)","0","0","0","0","0"
"Tomelloso","Ciudad Real","12.0 (16:00)","0.7 (01:30)","6.3","42 (15:20)","30 (10:40)","0","0","0","0","0"
"Ciudad Real","Ciudad Real","11.6 (15:30)","-0.2 (07:40)","5.7","39 (16:20)","24 (11:30)","0","0","0","0","0"
"Villanueva de los Infantes","Ciudad Real","9.7 (15:40)","0.6 (03:00)","5.1","40 (13:10)","27 (10:30)","0","0","0","0","0"
"Valdepeñas","Ciudad Real","12.3 (15:30)","0.0 (05:20)","6.2","37 (14:30)","20 (17:50)","0","0","0","0","0"
"Viso del Marqués","Ciudad Real","11.3 (13:10)","-3.5 (08:00)","3.9","27 (16:10)","17 (13:50)","0","0","0","0","0"
"Abenójar","Ciudad Real","13.0 (15:40)","1.2 (09:00)","7.1","39 (11:10)","24 (11:10)","0","0","0","0","0"
"Puebla de Don Rodrigo","Ciudad Real","14.0 (14:40)","-2.4 (08:00)","5.8","21 (13:30)","3 (13:10)","0","0","0","0","0"
"Puerto Rey","Cáceres","12.1 (14:50)","3.1 (02:00)","7.6","","","0","0","0","0","0"
"Herrera del Duque","Badajoz","14.5 (14:20)","1.6 (04:00)","8.1","28 (18:10)","18 (14:50)","0","0","0","0","0"
"Guadalupe","Cáceres","12.2 (13:50)","1.5 (05:10)","6.8","28 (13:10)","15 (13:30)","0","0","0","0","0"
"Peraleda del Zaucejo","Badajoz","12.7 (16:20)","-2.0 (05:50)","5.3","26 (15:50)","14 (15:30)","0","0","0","0","0"
"Valsequillo","Córdoba","13.3 (15:40)","-2.5 (08:40)","5.4","24 (16:20)","15 (16:20)","0","0","0","0","0"
"Hinojosa del Duque","Córdoba","13.7 (15:40)","-1.2 (08:20)","6.2","19 (15:50)","12 (14:50)","0","0","0","0","0"
"Almadén","Ciudad Real","16.3 (15:20)","2.1 (08:10)","9.2","26 (14:30)","15 (12:20)","0","0","0","0","0"
"Castuera","Badajoz","13.0 (16:10)","1.6 (08:20)","7.3","30 (13:30)","21 (13:40)","0","0","0","0","0"
"Cañamero","Cáceres","13.2 (16:10)","4.2 (06:40)","8.7","31 (09:10)","16 (09:10)","0","0","0","0","0"
"Navalvillar de Pela","Badajoz","15.4 (15:50)","2.3 (06:10)","8.8","29 (14:20)","20 (16:00)","0","0","0","0","0"
"Zorita","Cáceres","13.9 (16:00)","5.9 (05:20)","9.9","36 (12:00)","26 (12:00)","0","0","0","0","0"
"Don Benito","Badajoz","15.6 (16:40)","2.8 (07:00)","9.2","27 (16:50)","13 (15:20)","0","0","0","0","0"
"Llerena","Badajoz","13.4 (16:30)","3.2 (07:30)","8.3","29 (13:00)","18 (12:50)","","0","0","","0"
"Villafranca de los Barros","Badajoz","14.2 (15:20)","-0.5 (08:00)","6.8","24 (14:30)","14 (15:40)","","0","","0","0"
"Mérida","Badajoz","15.1 (16:20)","2.2 (05:30)","8.7","29 (11:50)","18 (11:50)","0","0","0","0","0"
"Alcuescar","Cáceres","13.5 (16:20)","1.9 (04:00)","7.7","33 (14:30)","22 (13:50)","0","0","0","0","0"
"Zafra","Badajoz","15.0 (15:10)","0.4 (08:00)","7.7","31 (14:20)","17 (13:50)","0","0","0","0","0"
"Almendralejo","Badajoz","14.1 (16:30)","1.1 (08:30)","7.6","26 (13:20)","15 (14:10)","0","0","0","0","0"
"Badajoz Aeropuerto","Badajoz","15.5 (15:20)","0.9 (09:10)","8.2","30 (13:50)","20 (12:10)","0","0","0","0","0"
"Alburquerque","Badajoz","15.2 (15:20)","1.3 (07:40)","8.2","24 (20:50)","14 (17:40)","0","0","0","0","0"
"Puebla de Obando","Badajoz","14.1 (15:30)","0.9 (06:50)","7.5","31 (14:10)","20 (13:20)","0","0","0","0","0"
"Badajoz","Badajoz","16.1 (16:10)","1.0 (08:30)","8.6","27 (16:40)","14 (21:20)","0","0","0","0","0"
"Olivenza","Badajoz","14.5 (16:10)","0.8 (08:30)","7.7","32 (16:30)","24 (16:30)","0","0","0","0","0"
"Alconchel","Badajoz","15.0 (16:10)","3.7 (08:40)","9.4","32 (14:50)","21 (13:50)","0","0","0","0","0"
"Barcarrota","Badajoz","15.2 (14:30)","2.3 (05:20)","8.7","30 (14:20)","17 (14:20)","0","0","0","0","0"
"Villanueva del Fresno","Badajoz","16.3 (14:20)","5.9 (09:00)","11.1","33 (16:40)","23 (16:40)","0","0","0","0","0"
"Monesterio","Badajoz","12.6 (16:00)","3.1 (08:40)","7.9","29 (12:20)","15 (12:20)","0","0","0","0","0"
"Fuente de Cantos","Badajoz","13.2 (15:30)","3.6 (08:40)","8.4","29 (13:30)","22 (22:40)","0","0","0","0","0"
"Jerez de los Caballeros","Badajoz","14.3 (15:20)","3.0 (09:10)","8.7","40 (14:30)","31 (14:30)","0","0","0","0","0"
"Fregenal de la Sierra","Badajoz","13.4 (15:10)","2.2 (06:40)","7.8","31 (13:50)","17 (13:50)","0","0","0","0","0"
"Aroche","Huelva","17.2 (14:40)","3.1 (09:00)","10.2","25 (17:40)","16 (16:20)","0","0","0","0","0"
"El Granado","Huelva","18.7 (14:30)","5.5 (09:10)","12.1","","","0","0","0","0","0"
"Ayamonte","Huelva","18.4 (15:00)","8.7 (06:00)","13.5","30 (12:00)","16 (11:40)","0","0","0","0","0"
"Cartaya","Huelva","17.2 (15:50)","8.5 (09:00)","12.9","35 (11:20)","16 (12:10)","0.2","0.2","0","0","0"
"Alajar","Huelva","14.8 (14:00)","6.9 (09:00)","10.9","34 (16:10)","19 (15:50)","0","0","0","0","0"
"Valverde del Camino","Huelva","15.6 (14:40)","7.4 (03:50)","11.5","","","0","0","0","0","0"
"El Cerro de Andévalo","Huelva","17.0 (16:00)","9.0 (06:10)","13","","","0","0","0","0","0"
"Alosno, Tharsis","Huelva","15.8 (15:50)","7.8 (08:10)","11.8","30 (11:50)","18 (11:50)","0","0","0","0","0"
"El Campillo","Huelva","14.5 (16:30)","7.1 (08:50)","10.8","27 (13:10)","13 (13:30)","0","0","0","0","0"
"Villarrasa","Huelva","17.0 (15:20)","9.3 (03:20)","13.2","35 (11:50)","19 (11:50)","0","0","0","0","0"
"Huelva, Ronda Este","Huelva","17.0 (15:20)","8.3 (07:00)","12.7","34 (11:20)","20 (13:20)","0","0","0","0","0"
"Ceuta","Ceuta","14.5 (14:40)","11.8 (01:00)","13.2","58 (23:20)","32 (09:10)","0","0","0","0","0"
"Cazorla","Jaén","12.3 (15:30)","4.0 (08:00)","8.2","","","0","0","0","0","0"
"Baza","Granada","9.3 (14:50)","4.2 (04:20)","6.8","27 (15:30)","17 (15:30)","0","0","0","0","0"
"Vélez Blanco - Topares","Almería","3.9 (13:10)","2.4 (00:30)","3.2","","","2.2","1.4","0.8","0","0"
"Dólar","Granada","7.5 (15:20)","1.7 (01:40)","4.6","52 (14:20)","35 (14:10)","0","0","0","0","0"
"Baeza","Jaén","13.2 (14:50)","3.8 (08:10)","8.5","38 (13:00)","16 (13:50)","0","0","0","0","0"
"Torres","Jaén","11.4 (14:40)","1.5 (08:00)","6.4","","","0","0","0","0","0"
"Arroyo del Ojanco","Jaén","14.5 (14:10)","4.3 (04:30)","9.4","","","0","0","0","0","0"
"Villanueva del Arzobispo","Jaén","13.8 (13:00)","2.0 (06:10)","7.9","25 (12:40)","9 (12:40)","0","0","0","0","0"
"Santa Elena","Jaén","11.6 (13:30)","2.6 (04:40)","7.1","26 (10:50)","10 (07:10)","0","0","0","0","0"
"Jaén","Jaén","12.6 (15:20)","3.9 (08:00)","8.3","63 (20:30)","38 (20:30)","0","0","0","0","0"
"Linares","Jaén","13.7 (15:10)","5.0 (06:50)","9.3","20 (20:10)","9 (20:10)","0","0","0","0","0"
"Bailén","Jaén","17.4 (16:20)","5.3 (08:30)","11.3","43 (14:00)","21 (14:10)","0","0","0","0","0"
"Andújar","Jaén","16.8 (14:40)","0.2 (07:50)","8.5","33 (17:00)","17 (17:00)","0","0","0","0","0"
"Puertollano","Ciudad Real","12.7 (14:00)","-2.1 (07:30)","5.3","30 (21:00)","20 (20:50)","0","0","0","0","0"
"Fuencaliente","Ciudad Real","13.5 (16:00)","0.0 (07:30)","6.8","24 (14:00)","14 (14:00)","0","0","0","0","0"
"Cardeña","Córdoba","13.8 (14:10)","2.6 (07:40)","8.2","","","0","0","0","0","0"
"Montoro","Córdoba","","","","","","","0","0","0",""
"Villanueva de Córdoba","Córdoba","13.1 (14:10)","4.1 (06:50)","8.6","30 (11:10)","15 (13:50)","0","0","0","0","0"
"Córdoba, Embalse de Guadanuño","Córdoba","15.0 (16:40)","2.7 (00:00)","8.9","30 (11:30)","16 (17:20)","0","0","0","0","0"
"Córdoba Aeropuerto","Córdoba","17.2 (16:10)","4.4 (08:50)","10.8","26 (05:40)","21 (05:50)","0","0","0","0","0"
"Alcalá La Real","Jaén","12.8 (14:50)","4.0 (05:20)","8.4","42 (21:50)","19 (12:10)","0","0","0","0","0"
"Priego de Córdoba","Córdoba","15.8 (14:10)","2.2 (08:10)","9","40 (18:40)","21 (18:10)","0","0","0","0","0"
"Doña Mencía","Córdoba","14.2 (13:00)","6.8 (05:20)","10.5","40 (22:00)","18 (11:00)","0","0","0","0","0"
"Córdoba, Prágdena","Córdoba","16.4 (15:40)","4.3 (08:30)","10.3","25 (14:50)","16 (07:00)","0","0","0","0","0"
"Espiel","Córdoba","14.8 (14:40)","-0.6 (07:10)","7.1","27 (12:30)","12 (14:00)","0","0","0","0","0"
"Fuente Palmera","Córdoba","16.5 (15:50)","4.9 (09:00)","10.7","29 (12:10)","18 (12:10)","0","0","0","0","0"
"Azuaga","Badajoz","12.8 (15:20)","1.8 (08:20)","7.3","32 (13:10)","18 (13:30)","0","0","0","0","0"
"Granada Base Aérea","Granada","","","","27 (18:00)","18 (18:00)","0","0","0","0","0"
"Víznar","Granada","","","","","18 (08:20)","","0","","0","0"
"Granada-Cartuja","Granada","15.1 (15:50)","1.6 (08:10)","8.4","23 (20:50)","8 (16:40)","0","0","0","0","0"
"Sierra Nevada 'Radiotelescopio'","Granada","-1.3 (14:20)","-5.1 (23:40)","-3.2","87 (23:50)","74 (23:50)","","","","",""
"Granada Aeropuerto","Granada","15.1 (15:30)","-1.0 (08:20)","7.1","35 (17:00)","22 (17:00)","0","0","0","0","0"
"Loja","Granada","14.7 (15:50)","5.0 (06:50)","9.8","29 (22:00)","15 (22:10)","","","","",""
"Benamejí","Córdoba","14.4 (14:00)","6.1 (08:50)","10.2","17 (15:50)","12 (15:50)","0","0","0","0","0"
"La Roda de Andalucía","Sevilla","13.5 (16:30)","2.2 (06:40)","7.9","25 (00:20)","16 (00:20)","0","0","0","0","0"
"Lora de Estepa","Sevilla","13.7 (13:50)","4.2 (06:40)","8.9","","","0","0","0","0","0"
"Aguilar de la Frontera","Córdoba","15.5 (16:10)","3.0 (08:50)","9.3","16 (20:30)","11 (20:30)","0","0","0","0","0"
"La Rambla","Córdoba","17.4 (16:50)","4.4 (08:30)","10.9","23 (10:10)","17 (10:10)","0","0","0","0","0"
"Écija","Sevilla","17.7 (16:10)","4.9 (08:50)","11.3","18 (19:50)","12 (20:00)","0","0","0","0","0"
"La Puebla de los Infantes","Sevilla","16.0 (16:10)","0.5 (08:40)","8.3","25 (12:10)","14 (12:20)","0","0","0","0","0"
"Fuentes de Andalucía","Sevilla","16.0 (14:50)","5.8 (08:20)","10.9","22 (10:30)","13 (10:30)","0","0","0","0","0"
"Carmona","Sevilla","16.9 (15:50)","6.1 (08:50)","11.5","33 (11:20)","22 (12:00)","0","0","0","0","0"
"Cazalla de la Sierra","Sevilla","15.5 (15:20)","3.6 (05:20)","9.5","20 (11:30)","12 (10:20)","0","0","0","0","0"
"Guadalcanal","Sevilla","13.1 (16:10)","4.1 (07:30)","8.6","22 (13:10)","14 (22:10)","0","0","0","0","0"
"Almadén de la Plata","Sevilla","13.7 (14:50)","5.6 (05:50)","9.6","32 (15:50)","14 (12:20)","0","0","0","0","0"
"Cala","Huelva","14.0 (14:40)","3.6 (08:00)","8.8","27 (16:30)","17 (15:30)","0","0","0","0","0"
"Sevilla Aeropuerto","Sevilla","16.9 (16:10)","8.6 (07:50)","12.8","41 (16:10)","30 (16:10)","0","0","0","0","0"
"Tomares, Zaudín","Sevilla","15.8 (16:40)","7.9 (09:20)","11.9","37 (17:10)","24 (17:10)","0","0","0","0","0"
"Sevilla, Tablada","Sevilla","17.6 (15:50)","9.5 (09:00)","13.6","30 (15:20)","16 (16:20)","0","0","0","0","0"
"Morón de la Frontera","Sevilla","16.5 (15:00)","8.3 (08:10)","12.4","32 (14:20)","19 (12:10)","0","0","0","0","0"
"Carrión de los Céspedes","Sevilla","16.7 (16:50)","7.3 (08:40)","12","35 (13:20)","22 (13:20)","0","0","0","0","0"
"Almonte","Huelva","17.9 (16:20)","6.4 (08:00)","12.1","32 (15:40)","24 (15:40)","0","0","0","0","0"
"Moguer, El Arenosillo","Huelva","16.9 (16:20)","7.6 (08:30)","12.2","33 (12:50)","18 (12:20)","0","0","0","0","0"
"Las Cabezas de San Juan","Sevilla","17.4 (14:10)","7.9 (08:10)","12.6","26 (18:00)","14 (18:00)","0","0","0","0","0"
"Chipiona","Cádiz","17.0 (15:10)","8.5 (08:20)","12.8","38 (14:00)","24 (13:50)","0","0","0","0","0"
"Rota, Base Naval","Cádiz","17.5 (16:20)","8.2 (08:30)","12.8","","","0","0","0","0","0"
