"Estación","Provincia","Temperatura máxima (ºC)","Temperatura mínima (ºC)","Temperatura media (ºC)","Racha (km/h)","Velocidad máxima (km/h)","Precipitación 00-24h (mm)","Precipitación 00-06h (mm)","Precipitación 06-12h (mm)","Precipitación 12-18h (mm)","Precipitación 18-24h (mm)"
"Hijar","Teruel","14.1 (15:40)","-0.9 (08:20)","6.6","24 (00:40)","15 (00:30)","0","0","0","0","0"
"Andorra, Horcallana","Teruel","13.3 (14:30)","0.4 (07:20)","6.9","27 (06:40)","22 (06:50)","0","0","0","0","0"
"Castellote","Teruel","16.6 (15:40)","-0.2 (07:00)","8.2","15 (17:10)","10 (01:50)","0","0","0","0","0"
"Morella","Castelló/Castellón","14.2 (15:30)","0.9 (06:30)","7.5","23 (13:20)","14 (15:00)","0","0","0","0","0"
"Castellfort","Castelló/Castellón","","","","","","0","0","0","0","0"
"Calanda","Teruel","15.9 (15:50)","1.3 (06:50)","8.6","25 (00:40)","19 (02:00)","0","0","0","0","0"
"Alcañiz","Teruel","16.6 (15:40)","-1.5 (08:30)","7.6","14 (06:00)","8 (03:20)","0","0","0","0","0"
"Caspe, Plana del Pilón","Zaragoza","14.1 (16:30)","-2.4 (09:10)","5.9","23 (13:20)","13 (18:40)","0","0","0","0","0"
"La Molina","Girona","10.4 (15:00)","0.3 (08:30)","5.3","","","0","0","0","0","0"
"Martinet","Lleida","18.5 (14:50)","-4.4 (08:30)","7","18 (13:50)","10 (13:50)","0","0","0","0","0"
"La Seu d'Urgell","Lleida","19.0 (16:20)","-6.7 (08:50)","6.2","25 (16:30)","9 (16:40)","0","0","0","0","0"
"Tuixent","Lleida","16.8 (15:00)","-1.1 (08:40)","7.8","","","0","0","0","0","0"
"Coll de Nargó","Lleida","15.0 (12:50)","-3.2 (03:10)","5.9","53 (16:10)","43 (16:10)","0","0","0","0","0"
"Torà","Lleida","11.0 (15:40)","-7.1 (08:00)","2","","","0","0","0","0","0"
"Artesa de Segre","Lleida","11.0 (15:50)","-6.1 (08:30)","2.5","","","0","0","0","0","0"
"Esterri d'Àneu","Lleida","16.6 (14:30)","-1.6 (09:10)","7.5","31 (03:20)","17 (03:20)","0","0","0","0","0"
"Port Ainé","Lleida","1.2 (15:20)","-2.2 (00:10)","-0.5","50 (00:10)","44 (01:00)","","","","",""
"Talarn","Lleida","16.0 (16:30)","0.7 (07:10)","8.3","13 (21:10)","8 (14:30)","0","0","0","0","0"
"Llimiana","Lleida","17.1 (15:50)","-4.9 (07:00)","6.1","21 (16:20)","12 (16:20)","0","0","0","0","0"
"Tordera - Granyanella","Lleida","10.5 (16:00)","-0.4 (04:10)","5","19 (13:20)","13 (00:10)","","","","",""
"Os de Balaguer","Lleida","10.4 (16:30)","-3.0 (04:30)","3.7","18 (13:40)","12 (03:20)","0","0","0","0","0"
"Llorac","Tarragona","10.9 (15:10)","-6.9 (07:30)","2","27 (11:30)","21 (10:50)","0","0","0","0","0"
"Vall de Boí","Lleida","16.8 (15:00)","-4.2 (08:30)","6.3","37 (13:50)","21 (14:00)","0","0","0","0","0"
"Sopeira","Huesca","18.2 (15:40)","0.2 (09:20)","9.2","54 (09:00)","38 (09:10)","0","0","0","0","0"
"Benabarre","Huesca","14.1 (15:30)","-0.2 (06:10)","7","24 (14:30)","18 (14:30)","0","0","0","0","0"
"Lleida","Lleida","12.2 (17:10)","-4.3 (07:50)","3.9","26 (14:30)","9 (00:30)","0","0","0","0","0"
"La Pobla de Cérvoles","Lleida","14.7 (14:40)","-1.8 (06:00)","6.4","","","0","0","0","0","0"
"El Soleràs","Lleida","11.6 (16:50)","-2.5 (08:20)","4.6","","","0","0","0","0","0"
"Bielsa","Huesca","17.4 (13:40)","0.2 (07:20)","8.8","35 (01:50)","19 (17:40)","0","0","0","0","0"
"Aínsa-Sobrarbe, La Serreta","Huesca","16.2 (15:40)","-3.0 (08:20)","6.6","21 (16:30)","16 (17:50)","0","0","0","0","0"
"Torla-Ordesa, El Cebollar","Huesca","8.7 (14:00)","3.3 (06:50)","6","42 (20:50)","27 (20:40)","0","0","0","0","0"
"Torla - Ordesa","Huesca","20.9 (14:00)","2.5 (08:00)","11.7","46 (16:40)","21 (16:20)","0","0","0","0","0"
"Benasque","Huesca","15.3 (14:30)","-3.9 (08:00)","5.7","41 (14:40)","22 (15:50)","0","0","0","0","0"
"Cerler, Cogulla","Huesca","3.5 (12:10)","0.1 (04:20)","1.8","44 (20:00)","38 (20:20)","0","0","0","0","0"
"Seira","Huesca","18.3 (15:50)","-2.0 (04:20)","8.1","15 (15:40)","7 (15:40)","0","0","0","0","0"
"Capella, Laguarres","Huesca","15.2 (15:20)","-5.7 (07:40)","4.8","19 (16:10)","14 (14:50)","0","0","0","0","0"
"Barbastro","Huesca","13.3 (15:20)","-6.0 (08:40)","3.7","14 (16:30)","8 (15:50)","0","0","0","0","0"
"Sariñena","Huesca","14.4 (17:10)","-4.2 (08:10)","5.1","14 (06:20)","8 (06:20)","0","0","0","0","0"
"Huesca, Aeropuerto","Huesca","12.5 (15:00)","-1.0 (08:30)","5.8","18 (16:50)","9 (19:40)","0","0","0","0","0"
"Huesca","Huesca","14.3 (15:30)","-2.8 (08:10)","5.8","","","0","0","0","0","0"
"Lanaja","Huesca","14.6 (15:30)","-0.8 (07:20)","6.9","12 (00:10)","10 (00:10)","0","0","0","0","0"
"Ballobar","Huesca","11.8 (16:10)","-4.5 (07:40)","3.7","17 (16:30)","10 (16:30)","0","0","0","0","0"
"Tamarite de Litera, La Melusa","Huesca","11.6 (17:00)","-6.3 (08:10)","2.7","12 (14:40)","6 (14:40)","0","0","0","0","0"
"Fraga","Huesca","12.9 (16:20)","-3.7 (08:20)","4.6","10 (15:50)","7 (16:20)","0","0","0","0","0"
"Valderrobres","Teruel","14.7 (16:00)","-6.5 (08:10)","4.1","14 (14:20)","7 (14:20)","0","0","0","0","0"
"Horta de Sant Joan","Tarragona","15.9 (15:00)","-0.2 (08:10)","7.8","","","0","0","0","0","0"
"La Pobla de Massaluca","Tarragona","13.2 (16:30)","1.5 (08:40)","7.3","21 (13:40)","13 (14:30)","0","0","0","0","0"
"Cabacés","Tarragona","15.2 (16:50)","-1.0 (08:10)","7.1","23 (11:30)","12 (11:40)","0","0","0","0","0"
"Rasquera","Tarragona","14.6 (16:10)","0.7 (08:30)","7.7","24 (15:00)","14 (12:40)","0","0","0","0","0"
"Estación de Tortosa (Roquetes)","Tarragona","19.5 (15:50)","4.5 (23:59)","12","37 (10:40)","19 (10:40)","0","0","0","0","0"
"Cap de Vaquèira","Lleida","1.2 (21:20)","-2.1 (00:10)","-0.4","32 (09:40)","27 (09:40)","","","","",""
"Naut Aran, Arties","Lleida","11.1 (14:50)","-3.3 (06:30)","3.9","16 (07:20)","8 (07:30)","0","0","0","0","0"
"Bossòst","Lleida","15.9 (15:10)","-1.4 (07:20)","7.2","23 (01:00)","14 (06:10)","0","0","0","0","0"
"Valcarlos/Luzaide","Navarra","10.3 (15:40)","-0.9 (08:10)","4.7","20 (13:40)","14 (13:40)","0","0","0","0","0"
"Bello","Teruel","14.7 (16:30)","-9.1 (08:20)","2.8","17 (20:00)","16 (20:00)","0","0","0","0","0"
"Escorca, Lluc","Illes Balears","15.6 (13:50)","-0.9 (02:40)","7.4","25 (12:40)","8 (12:20)","0","0","0","0","0"
"Sóller, Puerto","Illes Balears","16.6 (13:50)","4.5 (07:10)","10.6","23 (18:00)","15 (23:50)","0","0","0","0","0"
"Banyalbufar","Illes Balears","15.9 (14:50)","7.5 (06:00)","11.7","27 (16:10)","14 (01:20)","0","0","0","0","0"
"Andratx - Sant Elm","Illes Balears","16.1 (17:00)","3.6 (05:10)","9.9","16 (12:50)","4 (11:00)","0","0","0","0","0"
"Calvià, Es Capdellà","Illes Balears","","","","","","","","","",""
"Palma, Puerto","Illes Balears","17.6 (14:20)","6.9 (05:50)","12.3","16 (00:50)","10 (00:50)","0","0","0","0","0"
"Palma, Universitat","Illes Balears","19.9 (13:30)","1.5 (23:59)","10.7","31 (15:00)","17 (14:50)","0","0","0","0","0"
"Sierra de Alfabia, Bunyola","Illes Balears","9.9 (23:30)","4.8 (06:20)","7.3","73 (21:10)","48 (10:40)","0","0","0","0","0"
"Son Bonet, Aeropuerto","Illes Balears","17.7 (14:10)","3.4 (08:00)","10.6","18 (16:50)","16 (16:50)","0","0","0","0","0"
"Palma de Mallorca, Aeropuerto","Illes Balears","17.5 (13:10)","-1.3 (07:40)","8.1","32 (16:10)","23 (16:20)","0","0","0","0","0"
"Llucmajor, Cap Blanc","Illes Balears","17.5 (11:50)","8.4 (23:40)","12.9","27 (00:20)","18 (00:20)","0","0","0","0","0"
"Llucmajor","Illes Balears","16.6 (14:00)","3.2 (07:30)","9.9","","","0","0","0","0","0"
"Porreres","Illes Balears","17.5 (13:10)","2.2 (03:50)","9.9","31 (13:10)","18 (16:10)","0","0","0","0","0"
"Campos, Can Sion","Illes Balears","16.5 (13:30)","-2.7 (03:20)","6.9","34 (14:40)","15 (13:00)","0","0","0","0","0"
"Campos, Salines Llevant","Illes Balears","16.4 (14:40)","-2.3 (07:20)","7","38 (15:10)","26 (13:40)","0","0","0","0","0"
"Santanyí","Illes Balears","16.0 (13:40)","5.4 (01:30)","10.7","41 (14:40)","21 (14:50)","0","0","0","0","0"
"Portocolom","Illes Balears","16.2 (13:10)","6.2 (00:40)","11.2","47 (13:50)","25 (12:50)","0","0","0","0","0"
"Son Servera","Illes Balears","15.5 (12:30)","3.2 (23:30)","9.4","47 (13:20)","28 (13:20)","0","0","0","0","0"
"Artà","Illes Balears","15.4 (13:20)","2.9 (23:40)","9.1","","","0","0","0","0","0"
"Capdepera","Illes Balears","15.5 (11:10)","10.7 (23:50)","13.1","58 (10:40)","48 (10:10)","0","0","0","0","0"
"Artà-Colònia de Sant Pere","Illes Balears","13.6 (11:50)","7.4 (23:00)","10.5","","","0","0","0","0","0"
"Muro, S'Albufera","Illes Balears","15.6 (12:50)","0.2 (07:40)","7.9","35 (12:10)","17 (12:00)","0","0","0","0","0"
"Manacor","Illes Balears","14.8 (14:00)","1.0 (08:30)","7.9","37 (13:20)","19 (13:20)","0","0","0","0","0"
"Petra","Illes Balears","14.8 (12:30)","0.4 (01:10)","7.6","43 (12:40)","29 (12:40)","0","0","0","0","0"
"Sineu","Illes Balears","15.3 (13:00)","0.1 (07:20)","7.7","33 (13:20)","22 (13:30)","0","0","0","0","0"
"Santa María del Camí","Illes Balears","17.2 (14:20)","0.4 (05:20)","8.8","33 (15:30)","21 (16:00)","0","0","0","0","0"
"Binissalem","Illes Balears","17.7 (14:20)","-1.0 (03:20)","8.4","37 (14:50)","22 (15:00)","0","0","0","0","0"
"Escorca, Son Torrella","Illes Balears","11.1 (13:10)","1.6 (21:30)","6.4","","","0","0","0","0","0"
"Sa Pobla","Illes Balears","15.9 (14:00)","0.3 (02:20)","8.1","39 (12:40)","27 (13:10)","0","0","0","0","0"
"Pollença","Illes Balears","15.7 (14:50)","4.1 (23:59)","9.9","29 (12:40)","16 (12:50)","0","0","0","0","0"
"Port de Pollença","Illes Balears","16.6 (13:00)","4.0 (23:59)","10.3","28 (10:50)","12 (10:50)","0","0","0","0","0"
"La Mola, Maó","Illes Balears","14.2 (14:10)","7.7 (23:30)","10.9","","37 (01:20)","0","0","0","0","0"
"Es Mercadal","Illes Balears","13.0 (13:50)","5.6 (22:50)","9.3","46 (03:10)","28 (03:30)","0","0","0","0","0"
"Ciutadella","Illes Balears","14.3 (15:00)","4.7 (23:59)","9.5","","","0","0","0","0","0"
"Menorca, Aeropuerto","Illes Balears","13.9 (12:50)","2.4 (23:10)","8.1","41 (07:40)","31 (10:30)","0","0","0","0","0"
"Sant Joan de Labritja","Illes Balears","16.5 (14:30)","-0.3 (00:20)","8.1","","","0","0","0","0","0"
"Sant Antoni de Portmany","Illes Balears","17.5 (16:00)","0.6 (02:00)","9.1","16 (14:10)","9 (15:20)","0","0","0","0","0"
"Ibiza, Aeropuerto","Illes Balears","17.7 (15:10)","1.6 (05:50)","9.7","18 (13:00)","14 (13:00)","0","0","0","0","0"
"Eivissa","Illes Balears","19.0 (14:40)","3.0 (03:40)","11","19 (13:00)","12 (04:30)","0","0","0","0","0"
"Formentera","Illes Balears","20.1 (13:40)","3.1 (02:20)","11.6","16 (13:50)","11 (16:20)","0","0","0","0","0"
"Tías","Las Palmas","18.1 (14:40)","13.4 (22:50)","15.8","53 (12:10)","38 (11:40)","0","0","0","0","0"
"Yaiza Playa Blanca","Las Palmas","20.7 (02:00)","17.5 (23:40)","19.1","54 (11:40)","41 (10:00)","0","0","0","0","0"
"Lanzarote Aeropuerto","Las Palmas","21.2 (14:20)","17.1 (21:00)","19.2","42 (02:20)","30 (00:20)","0","0","0","0","0"
"Haría","Las Palmas","18.6 (14:40)","14.9 (21:40)","16.8","55 (09:40)","43 (09:30)","0","0","0","0","0"
"Tinajo","Las Palmas","18.9 (15:20)","13.7 (22:10)","16.3","58 (12:00)","42 (10:20)","0","0","0","0","0"
"Roque de los Muchachos","Santa Cruz de Tenerife","","","","","","","","","",""
"Puntagorda","Santa Cruz de Tenerife","16.5 (15:20)","8.1 (02:30)","12.3","17 (15:00)","10 (14:40)","0","0","0","0","0"
"Tijarafe","Santa Cruz de Tenerife","17.0 (15:40)","9.6 (03:40)","13.3","18 (12:20)","13 (05:40)","0","0","0","0","0"
"El Paso","Santa Cruz de Tenerife","13.7 (14:10)","4.9 (07:20)","9.3","36 (12:20)","17 (12:40)","0.2","0","0","0.2","0"
"Fuencaliente","Santa Cruz de Tenerife","21.9 (14:40)","14.6 (07:20)","18.3","30 (11:40)","21 (11:00)","0","0","0","0","0"
"Tazacorte","Santa Cruz de Tenerife","21.5 (15:30)","14.0 (07:00)","17.8","18 (08:10)","11 (02:10)","0","0","0","0","0"
"La Palma Aeropuerto","Santa Cruz de Tenerife","20.1 (14:20)","14.9 (04:40)","17.5","33 (11:10)","27 (18:10)","1","0","1","0","0"
"San Andrés y Sauces","Santa Cruz de Tenerife","17.6 (13:30)","11.4 (05:40)","14.5","23 (19:20)","17 (19:20)","4.6","0","1","0","3.6"
"Pájara","Las Palmas","19.7 (00:40)","15.4 (21:40)","17.6","36 (14:50)","23 (14:50)","0","0","0","0","0"
"Tuineje,Puerto Gran Tarajal","Las Palmas","18.4 (01:20)","15.6 (07:50)","17","30 (14:20)","19 (13:50)","0","0","0","0","0"
"Antigua","Las Palmas","18.8 (15:10)","12.8 (23:40)","15.8","30 (09:50)","20 (09:50)","0","0","0","0","0"
"Fuerteventura Aeropuerto","Las Palmas","19.5 (14:10)","16.4 (23:50)","17.9","41 (06:40)","30 (06:50)","0","0","0","0","0"
"La Oliva","Las Palmas","18.7 (14:30)","13.7 (23:00)","16.2","48 (11:30)","32 (10:50)","0","0","0","0","0"
"La Oliva, Puerto de Corralejo","Las Palmas","19.2 (14:00)","17.9 (17:40)","18.6","52 (13:00)","38 (03:50)","0","0","0","0","0"
"Vallehermoso, Alto Igualero","Santa Cruz de Tenerife","8.1 (15:40)","4.0 (04:10)","6.1","40 (12:00)","27 (19:40)","0.4","0.2","0.2","0","0"
"Arure","Santa Cruz de Tenerife","13.4 (13:30)","8.3 (02:40)","10.8","45 (08:40)","31 (09:20)","0.2","0","0.2","0","0"
"Agulo","Santa Cruz de Tenerife","14.6 (11:20)","9.6 (04:30)","12.1","19 (15:40)","6 (10:40)","0","0","0","0","0"
"Vallehermoso, Dama","Santa Cruz de Tenerife","22.3 (14:00)","11.4 (04:10)","16.8","19 (16:40)","12 (16:50)","0","0","0","0","0"
"Hermigua","Santa Cruz de Tenerife","18.7 (14:50)","12.2 (05:30)","15.5","28 (18:10)","10 (15:00)","0","0","0","0","0"
"San Sebastián de la Gomera","Santa Cruz de Tenerife","21.5 (14:20)","15.5 (05:40)","18.5","48 (21:50)","20 (15:30)","0","0","0","0","0"
"La Orotava, Cañadas Teide","Santa Cruz de Tenerife","8.1 (14:20)","-4.3 (08:20)","1.9","32 (15:10)","21 (15:20)","0","0","0","0","0"
"Adeje","Santa Cruz de Tenerife","","","","","","","0","0","0",""
"Arico","Santa Cruz de Tenerife","20.4 (14:20)","11.6 (05:20)","16","31 (15:00)","19 (14:30)","0","0","0","0","0"
"Tenerife Sur Aeropuerto","Santa Cruz de Tenerife","22.6 (14:00)","13.3 (05:20)","18","30 (11:00)","18 (17:10)","0","0","0","0","0"
"Izaña","Santa Cruz de Tenerife","1.7 (15:00)","-4.4 (03:40)","-1.4","24 (17:30)","19 (17:30)","0","0","0","0","0"
"Candelaria","Santa Cruz de Tenerife","20.7 (15:30)","11.0 (03:50)","15.9","43 (18:50)","22 (19:00)","0","0","0","0","0"
"Güímar","Santa Cruz de Tenerife","22.9 (14:30)","13.1 (04:00)","18","40 (13:50)","33 (13:50)","0","0","0","0","0"
"San Cristóbal de La Laguna,Llano de los Loros","Santa Cruz de Tenerife","13.1 (14:40)","9.0 (00:00)","11.1","41 (17:50)","25 (21:30)","4.8","0.2","0","4.6","0"
"Tenerife Norte Aeropuerto","Santa Cruz de Tenerife","16.2 (12:30)","10.1 (05:00)","13.2","37 (10:40)","28 (12:30)","0.1","0","0","0.1","0"
"Sta.Cruz de Tenerife","Santa Cruz de Tenerife","22.0 (13:50)","15.4 (06:00)","18.7","37 (12:30)","21 (20:40)","0","0","0","0","0"
"Anaga","Santa Cruz de Tenerife","21.5 (13:40)","14.3 (04:30)","17.9","34 (07:20)","14 (08:00)","0","0","0","0","0"
"La Victoria de Acentejo","Santa Cruz de Tenerife","16.7 (15:20)","9.4 (02:40)","13.1","19 (05:00)","15 (06:50)","3.6","0","3.6","0","0"
"Tacoronte","Santa Cruz de Tenerife","20.0 (15:10)","11.8 (02:30)","15.9","19 (12:40)","14 (01:20)","0","0","0","0","0"
"Puerto de la Cruz","Santa Cruz de Tenerife","21.5 (14:50)","14.6 (03:10)","18.1","19 (12:50)","10 (03:40)","0.5","0.5","0","0","0"
"San Juan de la Rambla","Santa Cruz de Tenerife","16.2 (14:00)","9.3 (07:50)","12.8","21 (13:50)","14 (00:30)","0","0","0","0","0"
"Vega de San Mateo","Las Palmas","10.1 (17:00)","2.2 (06:00)","6.2","24 (13:50)","11 (04:20)","0","0","0","0","0"
"Tejeda, Cruz de Tejeda","Las Palmas","10.5 (15:20)","3.9 (03:20)","7.2","30 (09:30)","23 (06:10)","0","0","0","0","0"
"Tejeda","Las Palmas","15.6 (15:40)","8.8 (01:10)","12.2","37 (00:30)","21 (00:30)","0","0","0","0","0"
"Agaete","Las Palmas","21.4 (14:40)","16.0 (02:20)","18.7","28 (01:30)","15 (01:30)","2.2","2","0.2","0","0"
"La Aldea de San Nicolás","Las Palmas","22.8 (14:20)","13.3 (01:30)","18","47 (15:50)","23 (20:20)","0","0","0","0","0"
"San Bartolome Tirajana, Cuevas del Pinar","Las Palmas","13.9 (15:10)","6.8 (00:00)","10.3","18 (19:40)","12 (19:40)","0","0","0","0","0"
"San Bartolome Tirajana, Lomo Pedro Alfonso","Las Palmas","18.1 (14:00)","9.9 (04:00)","14","24 (14:10)","12 (14:50)","0","0","0","0","0"
"La Aldea de San Nicolás, Tasarte","Las Palmas","19.4 (13:50)","13.2 (03:40)","16.3","43 (15:20)","28 (14:40)","0","0","0","0","0"
"Mogán, Puerto","Las Palmas","21.8 (14:10)","14.4 (05:40)","18.1","22 (03:40)","17 (03:40)","","","","",""
"San Bartolome Tirajana, Las Tirajanas","Las Palmas","18.5 (13:50)","7.3 (02:20)","12.9","18 (13:20)","10 (00:50)","0","0","0","0","0"
"Maspalomas, C. Insular Turismo","Las Palmas","20.9 (11:50)","15.0 (06:00)","17.9","19 (14:50)","12 (15:30)","0","0","0","0","0"
"San Bartolome Tirajana, El Matorral","Las Palmas","22.3 (12:40)","13.3 (07:10)","17.8","24 (01:20)","17 (02:30)","0","0","0","0","0"
"Agüimes","Las Palmas","21.3 (13:40)","14.0 (23:59)","17.6","36 (05:50)","23 (05:40)","0","0","0","0","0"
"Telde, Centro Forestal Doramas","Las Palmas","18.8 (14:10)","12.1 (23:50)","15.4","36 (14:50)","20 (12:20)","0","0","0","0","0"
"Gran Canaria Aeropuerto","Las Palmas","21.5 (14:30)","15.6 (23:59)","18.6","48 (15:00)","38 (15:20)","0","0","0","0","0"
"Telde, Melenara","Las Palmas","21.1 (12:50)","15.6 (03:00)","18.4","34 (16:20)","18 (16:20)","0","0","0","0","0"
"Teror","Las Palmas","16.5 (12:30)","6.5 (23:59)","11.5","24 (09:20)","12 (14:00)","0","0","0","0","0"
"Las Palmas de Gran Canaria, Tafira","Las Palmas","18.1 (13:40)","13.0 (23:00)","15.6","28 (11:20)","16 (16:20)","2.6","2.6","0","0","0"
"Las Palmas de Gran Canaria, San Cristobal","Las Palmas","21.2 (11:40)","15.1 (21:40)","18.2","32 (15:50)","21 (16:40)","0","0","0","0","0"
"Las Palmas de Gran Canaria, Pl. de la Feria","Las Palmas","20.8 (12:20)","16.8 (23:50)","18.8","24 (13:20)","12 (16:20)","0.6","0.6","0","0","0"
"Valleseco","Las Palmas","15.0 (14:50)","8.3 (05:50)","11.7","19 (09:50)","12 (14:30)","0.4","0","0.4","0","0"
"Agaete - Suerte Alta","Las Palmas","18.5 (15:00)","12.9 (06:00)","15.7","31 (00:10)","22 (00:30)","1.2","1.2","0","0","0"
"Arucas","Las Palmas","20.3 (13:30)","14.8 (20:30)","17.5","21 (09:00)","11 (09:00)","0","0","0","0","0"
"Maspalomas","Las Palmas","","","","16 (16:10)","13 (16:10)","0","0","0","0","0"
"Teguise","Las Palmas","20.6 (14:30)","17.1 (22:40)","18.9","","","0","0","0","0","0"
"El Pinar, Depósito","Santa Cruz de Tenerife","14.0 (15:40)","5.5 (04:30)","9.8","27 (19:10)","9 (19:20)","0.2","0","0","0.2","0"
"El Pinar, La Dehesa","Santa Cruz de Tenerife","15.2 (15:40)","9.4 (04:10)","12.3","39 (20:00)","25 (11:40)","0","0","0","0","0"
"San Andrés, Valverde","Santa Cruz de Tenerife","11.7 (12:50)","5.1 (04:10)","8.4","27 (15:40)","15 (20:10)","0.4","0.2","0","0.2","0"
"Valverde","Santa Cruz de Tenerife","13.3 (12:50)","10.4 (02:20)","11.8","31 (11:30)","22 (11:40)","0","0","0","0","0"
"Hierro Aeropuerto","Santa Cruz de Tenerife","20.9 (13:50)","16.9 (03:10)","18.9","37 (20:30)","23 (10:40)","0","0","0","0","0"
"Frontera, Sabinosa","Santa Cruz de Tenerife","19.1 (11:10)","15.2 (02:00)","17.2","20 (21:50)","12 (22:00)","0","0","0","0","0"
