"Estación","Provincia","Temperatura máxima (ºC)","Temperatura mínima (ºC)","Temperatura media (ºC)","Racha (km/h)","Velocidad máxima (km/h)","Precipitación 00-24h (mm)","Precipitación 00-06h (mm)","Precipitación 06-12h (mm)","Precipitación 12-18h (mm)","Precipitación 18-24h (mm)"
"Coll de Nargó","Lleida","18.3 (13:30)","-2.4 (05:50)","7.9","47 (16:10)","39 (16:10)","0","0","0","0","0"
"Torà","Lleida","11.8 (15:00)","-6.2 (07:30)","2.8","","","0","0","0","0","0"
"Artesa de Segre","Lleida","12.0 (15:40)","-5.2 (08:40)","3.4","","","0","0","0","0","0"
"Esterri d'Àneu","Lleida","17.4 (16:10)","-5.1 (08:00)","6.1","23 (18:30)","10 (18:20)","0","0","0","0","0"
"Port Ainé","Lleida","5.1 (14:10)","0.8 (00:50)","2.9","33 (00:40)","25 (00:20)","","","","",""
"Talarn","Lleida","15.1 (15:50)","2.2 (07:50)","8.7","13 (14:40)","9 (19:00)","0","0","0","0","0"
"Llimiana","Lleida","17.7 (15:40)","-4.2 (09:00)","6.8","20 (15:50)","10 (15:50)","0","0","0","0","0"
"Tordera - Granyanella","Lleida","11.5 (15:40)","-0.9 (08:20)","5.3","24 (15:10)","17 (14:40)","","","","",""
"Os de Balaguer","Lleida","12.4 (16:10)","-2.4 (06:10)","5","18 (14:50)","13 (09:30)","0","0","0","0","0"
"Llorac","Tarragona","10.7 (13:10)","-6.1 (06:20)","2.3","34 (14:20)","28 (14:20)","0","0","0","0","0"
"Vall de Boí","Lleida","18.4 (15:00)","-5.2 (08:00)","6.6","23 (15:00)","15 (15:20)","0","0","0","0","0"
"Sopeira","Huesca","18.0 (15:30)","-0.1 (08:50)","8.9","55 (06:20)","37 (01:40)","0","0","0","0","0"
"Benabarre","Huesca","13.7 (13:50)","0.6 (07:20)","7.1","21 (21:20)","13 (02:50)","0","0","0","0","0"
"Lleida","Lleida","13.0 (16:40)","-3.7 (08:20)","4.6","14 (15:40)","8 (00:50)","0","0","0","0","0"
"La Pobla de Cérvoles","Lleida","15.2 (13:50)","1.0 (02:20)","8.1","","","0","0","0","0","0"
"El Soleràs","Lleida","13.4 (16:50)","-1.0 (08:00)","6.2","","","0","0","0","0","0"
"Bielsa","Huesca","16.9 (13:20)","-1.3 (07:50)","7.8","21 (08:10)","8 (16:40)","0","0","0","0","0"
"Aínsa-Sobrarbe, La Serreta","Huesca","15.0 (14:50)","-2.7 (08:40)","6.1","18 (15:30)","15 (15:30)","0","0","0","0","0"
"Torla-Ordesa, El Cebollar","Huesca","15.3 (12:00)","3.9 (01:10)","9.6","31 (00:20)","20 (23:00)","0","0","0","0","0"
"Torla - Ordesa","Huesca","20.2 (14:20)","3.4 (04:20)","11.8","10 (14:20)","6 (14:20)","0","0","0","0","0"
"Benasque","Huesca","18.5 (15:30)","-3.9 (07:00)","7.3","15 (16:40)","10 (16:40)","0","0","0","0","0"
"Cerler, Cogulla","Huesca","11.5 (11:40)","2.5 (00:10)","7","27 (23:00)","21 (23:50)","0","0","0","0","0"
"Seira","Huesca","18.1 (15:40)","-0.9 (07:30)","8.6","18 (16:40)","9 (15:00)","0","0","0","0","0"
"Capella, Laguarres","Huesca","14.2 (14:50)","-4.7 (08:40)","4.8","19 (15:00)","15 (15:20)","0","0","0","0","0"
"Barbastro","Huesca","13.5 (15:10)","-5.0 (08:10)","4.3","14 (14:30)","6 (13:00)","0","0","0","0","0"
"Sariñena","Huesca","15.2 (17:30)","-3.0 (07:30)","6.1","12 (00:10)","7 (00:30)","0","0","0","0","0"
"Huesca, Aeropuerto","Huesca","12.9 (15:10)","-0.3 (08:30)","6.3","18 (15:40)","8 (13:40)","0","0","0","0","0"
"Huesca","Huesca","14.4 (15:40)","-1.8 (07:40)","6.3","","","0","0","0","0","0"
"Lanaja","Huesca","15.4 (17:10)","0.9 (07:40)","8.1","23 (20:40)","18 (22:10)","0","0","0","0","0"
"Ballobar","Huesca","12.0 (16:30)","-4.3 (08:50)","3.8","15 (10:50)","11 (10:50)","0","0","0","0","0"
"Tamarite de Litera, La Melusa","Huesca","13.1 (16:30)","-5.2 (08:20)","4","12 (14:10)","8 (19:20)","0","0","0","0","0"
"Fraga","Huesca","14.2 (16:40)","-3.2 (08:40)","5.5","8 (16:50)","5 (00:30)","0","0","0","0","0"
"Valderrobres","Teruel","16.0 (14:50)","-5.0 (07:30)","5.5","17 (12:50)","10 (12:50)","0","0","0","0","0"
"Horta de Sant Joan","Tarragona","16.6 (15:40)","2.4 (03:50)","9.5","","","0","0","0","0","0"
"La Pobla de Massaluca","Tarragona","15.5 (16:30)","1.6 (08:30)","8.6","24 (15:40)","17 (15:30)","0","0","0","0","0"
"Cabacés","Tarragona","17.1 (16:30)","1.2 (05:00)","9.2","20 (13:00)","9 (11:40)","0","0","0","0","0"
"Rasquera","Tarragona","16.6 (16:10)","-1.3 (03:40)","7.7","23 (13:10)","15 (12:20)","0","0","0","0","0"
"Estación de Tortosa (Roquetes)","Tarragona","21.1 (15:00)","1.5 (07:40)","11.3","26 (12:00)","12 (12:00)","0","0","0","0","0"
"Cap de Vaquèira","Lleida","6.7 (12:20)","-0.1 (00:40)","3.3","19 (21:10)","18 (21:20)","","","","",""
"Naut Aran, Arties","Lleida","10.3 (14:10)","-3.0 (08:10)","3.7","17 (05:40)","8 (05:40)","0","0","0","0","0"
"Bossòst","Lleida","14.3 (15:10)","-3.2 (07:40)","5.6","20 (01:50)","11 (01:40)","0","0","0","0","0"
"Valcarlos/Luzaide","Navarra","5.6 (12:10)","-2.6 (07:50)","1.5","21 (13:30)","14 (14:40)","0","0","0","0","0"
"Bello","Teruel","16.9 (15:30)","-6.9 (06:00)","5","24 (16:50)","15 (15:10)","0","0","0","0","0"
"Escorca, Lluc","Illes Balears","19.0 (14:50)","-1.9 (07:20)","8.6","23 (12:50)","6 (13:10)","0","0","0","0","0"
"Sóller, Puerto","Illes Balears","17.2 (12:10)","5.1 (07:20)","11.2","23 (22:20)","17 (04:00)","0","0","0","0","0"
"Banyalbufar","Illes Balears","17.0 (23:10)","7.9 (05:50)","12.5","28 (23:59)","18 (13:00)","0","0","0","0","0"
"Andratx - Sant Elm","Illes Balears","15.5 (14:40)","3.1 (07:40)","9.3","15 (14:10)","7 (12:40)","0","0","0","0","0"
"Calvià, Es Capdellà","Illes Balears","","","","","","","","","",""
"Palma, Puerto","Illes Balears","17.1 (14:30)","5.0 (07:30)","11.1","23 (13:40)","13 (16:40)","0","0","0","0","0"
"Palma, Universitat","Illes Balears","20.5 (13:50)","-1.4 (07:30)","9.6","22 (14:20)","11 (15:30)","0","0","0","0","0"
"Sierra de Alfabia, Bunyola","Illes Balears","12.8 (12:50)","5.1 (04:30)","9","54 (20:50)","37 (20:10)","0","0","0","0","0"
"Son Bonet, Aeropuerto","Illes Balears","16.7 (15:00)","2.2 (06:40)","9.5","23 (13:40)","19 (13:50)","0","0","0","0","0"
"Palma de Mallorca, Aeropuerto","Illes Balears","16.0 (13:30)","-1.7 (07:50)","7.1","37 (14:40)","30 (13:50)","0","0","0","0","0"
"Llucmajor, Cap Blanc","Illes Balears","17.2 (12:20)","8.2 (06:20)","12.7","26 (14:30)","17 (14:30)","0","0","0","0","0"
"Llucmajor","Illes Balears","17.6 (13:20)","2.9 (02:20)","10.3","","","0","0","0","0","0"
"Porreres","Illes Balears","18.4 (13:50)","0.8 (07:50)","9.6","33 (15:50)","19 (15:50)","0","0","0","0","0"
"Campos, Can Sion","Illes Balears","16.9 (13:20)","-2.8 (05:20)","7","26 (13:40)","15 (14:50)","0","0","0","0","0"
"Campos, Salines Llevant","Illes Balears","15.9 (15:00)","-2.7 (08:10)","6.6","30 (15:40)","19 (14:50)","0","0","0","0","0"
"Santanyí","Illes Balears","17.2 (14:10)","3.6 (02:50)","10.4","30 (14:30)","17 (13:40)","0","0","0","0","0"
"Portocolom","Illes Balears","18.3 (14:10)","5.3 (04:40)","11.8","44 (23:50)","24 (15:10)","0","0","0","0","0"
"Son Servera","Illes Balears","21.5 (13:40)","2.5 (08:00)","12","36 (21:10)","23 (21:10)","0","0","0","0","0"
"Artà","Illes Balears","19.9 (14:30)","1.0 (03:50)","10.4","","","0","0","0","0","0"
"Capdepera","Illes Balears","19.8 (11:40)","10.4 (00:50)","15.1","30 (20:50)","16 (21:10)","0","0","0","0","0"
"Artà-Colònia de Sant Pere","Illes Balears","19.6 (14:30)","7.6 (00:00)","13.6","","","0","0","0","0","0"
"Muro, S'Albufera","Illes Balears","20.6 (14:30)","-0.1 (08:00)","10.3","23 (15:50)","14 (15:50)","0","0","0","0","0"
"Manacor","Illes Balears","18.1 (14:10)","-0.1 (08:00)","9","37 (19:40)","26 (15:30)","0","0","0","0","0"
"Petra","Illes Balears","18.9 (13:50)","0.3 (07:50)","9.6","35 (14:30)","22 (14:10)","0","0","0","0","0"
"Sineu","Illes Balears","18.1 (13:10)","-0.4 (07:00)","8.9","38 (22:20)","23 (13:20)","0","0","0","0","0"
"Santa María del Camí","Illes Balears","17.8 (12:30)","0.8 (04:10)","9.3","30 (13:30)","18 (13:20)","0","0","0","0","0"
"Binissalem","Illes Balears","17.8 (13:10)","-1.9 (07:50)","7.9","35 (13:30)","27 (14:40)","0","0","0","0","0"
"Escorca, Son Torrella","Illes Balears","12.3 (13:20)","-0.3 (02:10)","6","","","0","0","0","0","0"
"Sa Pobla","Illes Balears","19.4 (13:00)","-1.5 (07:20)","8.9","30 (14:30)","18 (19:10)","0","0","0","0","0"
"Pollença","Illes Balears","21.0 (15:00)","1.4 (07:10)","11.2","15 (15:40)","7 (15:40)","0","0","0","0","0"
"Port de Pollença","Illes Balears","22.3 (15:00)","1.5 (07:40)","11.9","13 (13:20)","5 (13:50)","0","0","0","0","0"
"La Mola, Maó","Illes Balears","17.9 (14:40)","6.8 (01:50)","12.3","","34 (02:20)","0","0","0","0","0"
"Es Mercadal","Illes Balears","16.6 (14:10)","6.0 (00:00)","11.3","40 (15:50)","26 (14:20)","0","0","0","0","0"
"Ciutadella","Illes Balears","16.1 (14:20)","3.5 (04:20)","9.8","","","0","0","0","0","0"
"Menorca, Aeropuerto","Illes Balears","16.7 (15:00)","1.6 (01:20)","9.2","37 (11:40)","24 (12:00)","0","0","0","0","0"
"Sant Joan de Labritja","Illes Balears","20.1 (13:40)","-1.9 (08:10)","9.1","","","0","0","0","0","0"
"Sant Antoni de Portmany","Illes Balears","19.6 (15:40)","0.9 (08:30)","10.3","19 (14:40)","9 (17:20)","0","0","0","0","0"
"Ibiza, Aeropuerto","Illes Balears","15.6 (13:10)","2.0 (07:30)","8.8","26 (13:50)","21 (14:00)","0","0","0","0","0"
"Eivissa","Illes Balears","17.4 (15:20)","1.5 (07:20)","9.4","24 (16:40)","16 (16:40)","0","0","0","0","0"
"Formentera","Illes Balears","17.1 (14:00)","1.9 (07:00)","9.5","22 (14:40)","13 (15:10)","0","0","0","0","0"
"Tías","Las Palmas","19.0 (14:00)","12.8 (08:10)","15.9","55 (00:20)","31 (00:10)","0","0","0","0","0"
"Yaiza Playa Blanca","Las Palmas","20.1 (16:30)","16.3 (23:50)","18.2","44 (04:10)","30 (04:10)","0","0","0","0","0"
"Lanzarote Aeropuerto","Las Palmas","21.7 (13:40)","16.5 (08:40)","19.1","35 (01:00)","24 (12:00)","0","0","0","0","0"
"Haría","Las Palmas","19.1 (15:30)","14.6 (22:50)","16.9","54 (12:00)","40 (11:20)","0","0","0","0","0"
"Tinajo","Las Palmas","19.7 (14:10)","14.2 (07:40)","17","55 (02:30)","37 (04:30)","0","0","0","0","0"
"Roque de los Muchachos","Santa Cruz de Tenerife","","","","","","","","","",""
"Puntagorda","Santa Cruz de Tenerife","14.8 (14:40)","9.0 (07:10)","11.9","27 (17:40)","18 (17:30)","0","0","0","0","0"
"Tijarafe","Santa Cruz de Tenerife","15.5 (15:50)","10.4 (07:50)","12.9","23 (16:10)","14 (16:00)","0","0","0","0","0"
"El Paso","Santa Cruz de Tenerife","14.2 (15:50)","5.2 (08:40)","9.7","22 (14:00)","13 (16:10)","0","0","0","0","0"
"Fuencaliente","Santa Cruz de Tenerife","22.2 (13:50)","16.5 (08:00)","19.4","33 (02:10)","21 (02:10)","0","0","0","0","0"
"Tazacorte","Santa Cruz de Tenerife","22.2 (14:50)","15.7 (07:30)","19","16 (08:10)","10 (08:10)","0","0","0","0","0"
"La Palma Aeropuerto","Santa Cruz de Tenerife","20.4 (12:50)","15.7 (06:10)","18","35 (17:00)","27 (17:00)","0","0","0","0","0"
"San Andrés y Sauces","Santa Cruz de Tenerife","17.7 (13:20)","11.6 (08:20)","14.7","29 (15:50)","18 (16:10)","0","0","0","0","0"
"Pájara","Las Palmas","21.1 (13:40)","14.5 (02:20)","17.8","14 (21:30)","10 (21:30)","0","0","0","0","0"
"Tuineje,Puerto Gran Tarajal","Las Palmas","20.8 (15:20)","11.8 (07:30)","16.3","21 (23:40)","13 (23:59)","0","0","0","0","0"
"Antigua","Las Palmas","21.0 (15:50)","10.2 (06:30)","15.6","28 (12:20)","16 (21:30)","0","0","0","0","0"
"Fuerteventura Aeropuerto","Las Palmas","20.0 (13:10)","12.4 (08:30)","16.2","32 (23:50)","24 (23:50)","0","0","0","0","0"
"La Oliva","Las Palmas","20.4 (14:40)","11.0 (06:10)","15.7","32 (12:30)","20 (11:30)","0","0","0","0","0"
"La Oliva, Puerto de Corralejo","Las Palmas","19.4 (15:50)","14.8 (07:50)","17.1","28 (13:00)","23 (13:10)","0","0","0","0","0"
"Vallehermoso, Alto Igualero","Santa Cruz de Tenerife","12.4 (17:10)","5.0 (00:00)","8.7","27 (02:00)","22 (05:10)","0","0","0","0","0"
"Arure","Santa Cruz de Tenerife","15.8 (16:20)","8.4 (04:20)","12.1","35 (08:20)","23 (07:40)","0","0","0","0","0"
"Agulo","Santa Cruz de Tenerife","17.4 (14:50)","8.9 (06:50)","13.1","17 (13:30)","8 (22:20)","0","0","0","0","0"
"Vallehermoso, Dama","Santa Cruz de Tenerife","22.8 (14:40)","13.2 (06:40)","18","22 (16:40)","12 (15:30)","0","0","0","0","0"
"Hermigua","Santa Cruz de Tenerife","18.8 (15:00)","12.8 (06:40)","15.8","19 (07:40)","10 (07:40)","0","0","0","0","0"
"San Sebastián de la Gomera","Santa Cruz de Tenerife","21.4 (13:30)","15.5 (08:20)","18.4","24 (10:10)","12 (14:10)","0","0","0","0","0"
"La Orotava, Cañadas Teide","Santa Cruz de Tenerife","9.4 (12:20)","-4.5 (07:30)","2.4","27 (14:20)","19 (14:20)","0","0","0","0","0"
"Adeje","Santa Cruz de Tenerife","","","","","","","0","0","0",""
"Arico","Santa Cruz de Tenerife","20.8 (12:50)","11.4 (06:40)","16.1","24 (14:30)","14 (07:20)","0","0","0","0","0"
"Tenerife Sur Aeropuerto","Santa Cruz de Tenerife","21.6 (14:00)","13.9 (08:30)","17.8","30 (14:30)","22 (14:20)","0","0","0","0","0"
"Izaña","Santa Cruz de Tenerife","5.6 (15:20)","-0.5 (00:20)","2.5","21 (02:10)","19 (03:20)","0","0","0","0","0"
"Candelaria","Santa Cruz de Tenerife","18.8 (13:50)","11.2 (23:59)","15","22 (07:50)","16 (03:00)","0","0","0","0","0"
"Güímar","Santa Cruz de Tenerife","20.9 (12:40)","11.1 (06:00)","16","18 (15:00)","13 (14:10)","0","0","0","0","0"
"San Cristóbal de La Laguna,Llano de los Loros","Santa Cruz de Tenerife","18.0 (14:00)","8.2 (04:50)","13.1","27 (05:20)","19 (05:30)","0","0","0","0","0"
"Tenerife Norte Aeropuerto","Santa Cruz de Tenerife","16.8 (13:30)","9.8 (05:40)","13.3","26 (14:30)","18 (14:50)","0","0","0","0","0"
"Sta.Cruz de Tenerife","Santa Cruz de Tenerife","21.9 (13:50)","15.3 (06:00)","18.6","17 (04:40)","13 (08:20)","0","0","0","0","0"
"Anaga","Santa Cruz de Tenerife","22.0 (13:00)","14.5 (06:00)","18.3","19 (16:10)","9 (14:50)","0","0","0","0","0"
"La Victoria de Acentejo","Santa Cruz de Tenerife","16.5 (12:50)","7.3 (04:50)","11.9","19 (21:50)","16 (21:50)","0","0","0","0","0"
"Tacoronte","Santa Cruz de Tenerife","19.7 (12:50)","10.7 (05:40)","15.2","21 (04:50)","16 (03:30)","0","0","0","0","0"
"Puerto de la Cruz","Santa Cruz de Tenerife","20.4 (15:30)","14.2 (07:30)","17.3","18 (08:30)","10 (08:30)","0","0","0","0","0"
"San Juan de la Rambla","Santa Cruz de Tenerife","16.2 (11:50)","8.0 (05:40)","12.1","19 (21:40)","14 (21:10)","0","0","0","0","0"
"Vega de San Mateo","Las Palmas","12.0 (11:30)","1.1 (23:59)","6.6","20 (01:00)","13 (01:00)","0","0","0","0","0"
"Tejeda, Cruz de Tejeda","Las Palmas","12.8 (14:30)","4.0 (05:50)","8.4","19 (01:10)","13 (01:00)","0","0","0","0","0"
"Tejeda","Las Palmas","16.7 (14:50)","8.4 (21:10)","12.6","20 (16:30)","13 (01:30)","0","0","0","0","0"
"Agaete","Las Palmas","21.3 (15:10)","15.1 (06:30)","18.2","22 (04:20)","15 (04:10)","0","0","0","0","0"
"La Aldea de San Nicolás","Las Palmas","21.4 (14:40)","11.5 (08:00)","16.4","23 (13:10)","13 (14:50)","0","0","0","0","0"
"San Bartolome Tirajana, Cuevas del Pinar","Las Palmas","14.2 (14:30)","7.8 (05:00)","11","19 (13:10)","10 (16:40)","0","0","0","0","0"
"San Bartolome Tirajana, Lomo Pedro Alfonso","Las Palmas","18.3 (14:50)","9.7 (08:50)","14","23 (15:30)","13 (17:10)","0","0","0","0","0"
"La Aldea de San Nicolás, Tasarte","Las Palmas","21.2 (14:40)","12.2 (07:40)","16.7","30 (14:10)","21 (14:10)","0","0","0","0","0"
"Mogán, Puerto","Las Palmas","21.7 (12:00)","14.7 (08:10)","18.2","21 (07:50)","17 (08:50)","","","","",""
"San Bartolome Tirajana, Las Tirajanas","Las Palmas","18.7 (14:00)","7.6 (05:20)","13.2","19 (13:50)","8 (07:00)","0","0","0","0","0"
"Maspalomas, C. Insular Turismo","Las Palmas","20.9 (12:30)","15.0 (07:00)","17.9","20 (13:00)","13 (13:50)","0","0","0","0","0"
"San Bartolome Tirajana, El Matorral","Las Palmas","22.2 (14:00)","12.5 (07:20)","17.4","18 (14:40)","11 (12:40)","0","0","0","0","0"
"Agüimes","Las Palmas","20.3 (12:30)","12.2 (07:00)","16.2","22 (13:30)","12 (03:40)","0","0","0","0","0"
"Telde, Centro Forestal Doramas","Las Palmas","18.9 (12:30)","10.8 (05:50)","14.8","22 (12:50)","14 (02:40)","0","0","0","0","0"
"Gran Canaria Aeropuerto","Las Palmas","20.3 (14:00)","13.8 (06:40)","17","24 (08:50)","16 (00:10)","0","0","0","0","0"
"Telde, Melenara","Las Palmas","20.3 (14:50)","13.2 (07:10)","16.7","17 (05:50)","13 (05:50)","0","0","0","0","0"
"Teror","Las Palmas","18.0 (12:20)","5.5 (07:30)","11.8","15 (14:10)","10 (03:40)","0","0","0","0","0"
"Las Palmas de Gran Canaria, Tafira","Las Palmas","19.5 (12:40)","11.6 (07:40)","15.6","17 (14:00)","10 (08:00)","0","0","0","0","0"
"Las Palmas de Gran Canaria, San Cristobal","Las Palmas","25.2 (13:40)","15.4 (04:40)","20.3","25 (03:30)","18 (04:30)","0","0","0","0","0"
"Las Palmas de Gran Canaria, Pl. de la Feria","Las Palmas","21.1 (14:20)","15.8 (08:10)","18.5","14 (07:50)","8 (13:30)","0","0","0","0","0"
"Valleseco","Las Palmas","17.3 (13:10)","7.8 (06:00)","12.5","19 (13:40)","9 (08:30)","0","0","0","0","0"
"Agaete - Suerte Alta","Las Palmas","18.4 (12:40)","12.0 (08:00)","15.2","27 (01:50)","16 (03:30)","0","0","0","0","0"
"Arucas","Las Palmas","20.2 (14:00)","14.0 (06:50)","17.1","15 (03:20)","10 (07:30)","0","0","0","0","0"
"Maspalomas","Las Palmas","","","","12 (12:40)","10 (13:00)","0","0","0","0","0"
"Teguise","Las Palmas","21.9 (16:30)","18.0 (00:00)","19.9","","","0","0","0","0","0"
"El Pinar, Depósito","Santa Cruz de Tenerife","13.8 (13:10)","5.0 (23:59)","9.4","23 (00:20)","10 (11:00)","0","0","0","0","0"
"El Pinar, La Dehesa","Santa Cruz de Tenerife","17.3 (16:20)","9.5 (22:30)","13.4","36 (02:00)","22 (00:30)","0","0","0","0","0"
"San Andrés, Valverde","Santa Cruz de Tenerife","13.1 (15:00)","4.0 (23:00)","8.6","21 (00:20)","14 (13:20)","0","0","0","0","0"
"Valverde","Santa Cruz de Tenerife","14.4 (15:20)","10.3 (22:20)","12.3","33 (13:20)","23 (13:30)","0","0","0","0","0"
"Hierro Aeropuerto","Santa Cruz de Tenerife","20.2 (12:50)","16.6 (21:10)","18.4","35 (09:10)","26 (09:20)","0","0","0","0","0"
"Frontera, Sabinosa","Santa Cruz de Tenerife","20.0 (13:20)","15.8 (23:50)","17.9","21 (00:30)","12 (00:30)","0","0","0","0","0"
