"Estación","Provincia","Temperatura máxima (ºC)","Temperatura mínima (ºC)","Temperatura media (ºC)","Racha (km/h)","Velocidad máxima (km/h)","Precipitación 00-24h (mm)","Precipitación 00-06h (mm)","Precipitación 06-12h (mm)","Precipitación 12-18h (mm)","Precipitación 18-24h (mm)"
"La Seu d'Urgell","Lleida","16.0 (15:40)","-7.9 (08:40)","4","8 (14:30)","4 (16:10)","0","0","0","0","0"
"Tuixent","Lleida","15.1 (15:00)","-2.6 (08:30)","6.3","13 (14:00)","9 (14:00)","0","0","0","0","0"
"Coll de Nargó","Lleida","15.7 (13:50)","-5.3 (09:00)","5.2","41 (15:50)","33 (16:20)","0","0","0","0","0"
"Torà","Lleida","10.8 (15:20)","-6.7 (07:50)","2.1","","","0","0","0","0","0"
"Artesa de Segre","Lleida","10.9 (16:20)","-6.0 (08:40)","2.4","","","0","0","0","0","0"
"Esterri d'Àneu","Lleida","14.4 (15:10)","-7.3 (08:00)","3.5","10 (16:40)","5 (16:40)","0","0","0","0","0"
"Port Ainé","Lleida","2.5 (16:10)","-2.4 (08:00)","0","34 (21:40)","25 (21:30)","","","","",""
"Talarn","Lleida","11.8 (16:30)","-1.5 (07:50)","5.2","13 (14:00)","8 (14:30)","0","0","0","0","0"
"Llimiana","Lleida","14.4 (16:40)","-6.3 (08:00)","4","11 (14:30)","6 (14:30)","0","0","0","0","0"
"Tordera - Granyanella","Lleida","11.0 (16:20)","-0.8 (06:20)","5.1","18 (13:30)","14 (02:00)","","","","",""
"Os de Balaguer","Lleida","11.3 (15:40)","-2.3 (08:00)","4.5","19 (08:20)","15 (06:40)","0","0","0","0","0"
"Llorac","Tarragona","11.8 (15:50)","-7.9 (08:10)","2","19 (12:40)","15 (13:50)","0","0","0","0","0"
"Vall de Boí","Lleida","14.9 (15:00)","-7.3 (07:20)","3.8","23 (14:30)","15 (14:20)","0","0","0","0","0"
"Sopeira","Huesca","14.9 (15:50)","-2.6 (09:10)","6.1","56 (04:30)","40 (09:00)","0","0","0","0","0"
"Benabarre","Huesca","12.2 (15:20)","-1.7 (06:10)","5.2","20 (14:10)","14 (14:30)","0","0","0","0","0"
"Lleida","Lleida","11.8 (16:20)","-4.1 (08:10)","3.9","14 (13:00)","9 (13:10)","0","0","0","0","0"
"La Pobla de Cérvoles","Lleida","13.7 (15:00)","-2.1 (06:00)","5.8","","","0","0","0","0","0"
"El Soleràs","Lleida","10.8 (16:30)","-2.6 (08:40)","4.1","","","0","0","0","0","0"
"Bielsa","Huesca","12.1 (14:00)","-4.5 (08:30)","3.8","22 (17:30)","10 (01:00)","0","0","0","0","0"
"Aínsa-Sobrarbe, La Serreta","Huesca","14.8 (15:50)","-2.8 (08:00)","6","19 (22:50)","15 (16:20)","0","0","0","0","0"
"Torla-Ordesa, El Cebollar","Huesca","6.7 (13:20)","0.0 (06:30)","3.3","24 (14:40)","17 (15:00)","0","0","0","0","0"
"Torla - Ordesa","Huesca","15.3 (15:20)","-0.9 (05:40)","7.2","15 (18:30)","6 (12:50)","0","0","0","0","0"
"Benasque","Huesca","14.9 (15:10)","-7.1 (08:00)","3.9","20 (16:30)","13 (16:30)","0","0","0","0","0"
"Cerler, Cogulla","Huesca","5.6 (12:40)","-2.0 (03:30)","1.8","17 (07:50)","12 (07:50)","0","0","0","0","0"
"Seira","Huesca","15.4 (16:10)","-3.4 (08:20)","6","14 (15:10)","6 (15:40)","0","0","0","0","0"
"Capella, Laguarres","Huesca","13.7 (15:40)","-4.9 (08:30)","4.4","19 (14:20)","14 (15:30)","0","0","0","0","0"
"Barbastro","Huesca","14.4 (15:10)","-3.9 (07:10)","5.2","14 (13:30)","8 (13:30)","0","0","0","0","0"
"Sariñena","Huesca","14.2 (17:30)","-3.7 (08:40)","5.2","12 (01:40)","8 (06:00)","0","0","0","0","0"
"Huesca, Aeropuerto","Huesca","12.7 (15:00)","0.2 (04:40)","6.4","16 (13:20)","9 (13:00)","0","0","0","0","0"
"Huesca","Huesca","14.2 (15:00)","-2.2 (08:20)","6","","","0","0","0","0","0"
"Lanaja","Huesca","14.3 (16:30)","0.1 (05:40)","7.2","12 (11:30)","10 (11:20)","0","0","0","0","0"
"Ballobar","Huesca","11.5 (16:20)","-4.2 (08:20)","3.7","13 (11:00)","10 (11:00)","0","0","0","0","0"
"Tamarite de Litera, La Melusa","Huesca","12.1 (16:10)","-5.8 (08:10)","3.2","10 (15:00)","5 (11:30)","0","0","0","0","0"
"Fraga","Huesca","13.0 (16:40)","-3.7 (08:50)","4.6","9 (12:30)","7 (18:40)","0","0","0","0","0"
"Valderrobres","Teruel","11.7 (16:10)","-6.3 (08:30)","2.7","14 (14:30)","6 (14:40)","0","0","0","0","0"
"Horta de Sant Joan","Tarragona","12.3 (15:40)","-2.0 (08:50)","5.2","","","","0","0","","0"
"La Pobla de Massaluca","Tarragona","12.5 (16:40)","0.1 (08:40)","6.3","14 (13:00)","9 (07:50)","0","0","0","0","0"
"Cabacés","Tarragona","15.0 (16:20)","-0.5 (08:10)","7.3","15 (15:50)","6 (14:10)","0","0","0","0","0"
"Rasquera","Tarragona","14.4 (17:10)","-3.8 (06:30)","5.3","16 (11:40)","9 (11:40)","0","0","0","0","0"
"Estación de Tortosa (Roquetes)","Tarragona","15.9 (15:00)","0.8 (08:10)","8.3","26 (10:30)","13 (10:10)","0","0","0","0","0"
"Cap de Vaquèira","Lleida","7.3 (15:20)","-1.7 (02:10)","2.8","17 (19:40)","11 (18:00)","","","","",""
"Naut Aran, Arties","Lleida","9.1 (14:00)","-3.0 (08:20)","3.1","16 (23:50)","8 (23:50)","0","0","0","0","0"
"Bossòst","Lleida","13.7 (15:00)","-4.1 (08:20)","4.8","23 (20:40)","15 (20:40)","0","0","0","0","0"
"Valcarlos/Luzaide","Navarra","12.8 (15:10)","1.6 (07:50)","7.2","24 (15:10)","15 (14:40)","0","0","0","0","0"
"Bello","Teruel","11.6 (15:30)","-7.4 (05:40)","2.1","28 (14:50)","20 (16:50)","0","0","0","0","0"
"Escorca, Lluc","Illes Balears","14.5 (15:00)","-2.6 (07:30)","6","12 (11:50)","5 (12:10)","0","0","0","0","0"
"Sóller, Puerto","Illes Balears","14.1 (12:00)","4.5 (08:10)","9.3","18 (12:20)","13 (22:10)","0","0","0","0","0"
"Banyalbufar","Illes Balears","14.7 (15:40)","6.2 (06:00)","10.4","17 (07:10)","13 (01:30)","0","0","0","0","0"
"Andratx - Sant Elm","Illes Balears","14.7 (13:00)","3.1 (06:30)","8.9","19 (14:50)","7 (15:10)","0","0","0","0","0"
"Calvià, Es Capdellà","Illes Balears","","","","","","","","","",""
"Palma, Puerto","Illes Balears","16.5 (14:00)","7.4 (08:20)","12","16 (15:40)","9 (09:30)","0","0","0","0","0"
"Palma, Universitat","Illes Balears","16.5 (14:40)","-0.5 (07:00)","8","14 (17:10)","9 (17:00)","0","0","0","0","0"
"Sierra de Alfabia, Bunyola","Illes Balears","11.3 (13:00)","5.1 (00:40)","8.2","20 (02:30)","19 (02:30)","0","0","0","0","0"
"Son Bonet, Aeropuerto","Illes Balears","16.8 (14:30)","3.1 (06:40)","9.9","15 (15:20)","13 (16:50)","0","0","0","0","0"
"Palma de Mallorca, Aeropuerto","Illes Balears","17.1 (14:10)","0.1 (07:30)","8.6","22 (15:00)","17 (15:10)","0","0","0","0","0"
"Llucmajor, Cap Blanc","Illes Balears","15.5 (13:10)","5.4 (06:10)","10.5","19 (08:00)","13 (14:50)","0","0","0","0","0"
"Llucmajor","Illes Balears","16.9 (15:40)","4.5 (07:50)","10.7","","","0","0","0","0","0"
"Porreres","Illes Balears","17.5 (14:30)","3.7 (08:00)","10.6","12 (09:00)","6 (09:10)","0","0","0","0","0"
"Campos, Can Sion","Illes Balears","16.6 (14:20)","0.4 (23:59)","8.5","17 (16:40)","10 (16:10)","0","0","0","0","0"
"Campos, Salines Llevant","Illes Balears","16.4 (14:50)","1.2 (23:50)","8.8","22 (12:40)","14 (16:00)","0","0","0","0","0"
"Santanyí","Illes Balears","15.2 (14:50)","5.6 (05:30)","10.4","19 (11:20)","10 (08:00)","0","0","0","0","0"
"Portocolom","Illes Balears","15.2 (13:30)","6.4 (07:10)","10.8","15 (08:20)","12 (08:10)","0","0","0","0","0"
"Son Servera","Illes Balears","16.2 (10:30)","3.7 (07:50)","10","14 (15:10)","10 (03:30)","0","0","0","0","0"
"Artà","Illes Balears","16.0 (14:50)","1.1 (08:10)","8.6","","","0","0","0","0","0"
"Capdepera","Illes Balears","15.5 (12:00)","10.0 (07:20)","12.8","13 (00:10)","11 (06:30)","0","0","0","0","0"
"Artà-Colònia de Sant Pere","Illes Balears","14.0 (15:50)","5.9 (07:30)","10","","","0","0","0","0","0"
"Muro, S'Albufera","Illes Balears","14.7 (13:50)","0.8 (07:50)","7.7","14 (12:10)","8 (14:50)","0","0","0","0","0"
"Manacor","Illes Balears","15.9 (15:10)","1.8 (07:50)","8.8","17 (13:10)","8 (16:00)","0","0","0","0","0"
"Petra","Illes Balears","16.3 (15:30)","-0.7 (08:10)","7.8","14 (12:10)","8 (16:00)","0","0","0","0","0"
"Sineu","Illes Balears","16.3 (16:20)","-0.6 (08:20)","7.8","14 (16:50)","10 (16:50)","0","0","0","0","0"
"Santa María del Camí","Illes Balears","16.6 (15:30)","1.1 (04:40)","8.9","13 (17:00)","8 (17:00)","0","0","0","0","0"
"Binissalem","Illes Balears","17.5 (14:50)","-1.3 (06:10)","8.1","13 (17:10)","9 (23:20)","0","0","0","0","0"
"Escorca, Son Torrella","Illes Balears","10.6 (14:10)","-4.4 (07:50)","3.1","","","0","0","0","0","0"
"Sa Pobla","Illes Balears","16.1 (15:00)","0.8 (08:00)","8.5","18 (15:40)","10 (15:20)","0","0","0","0","0"
"Pollença","Illes Balears","16.2 (13:40)","2.6 (08:00)","9.4","15 (11:50)","7 (11:30)","0","0","0","0","0"
"Port de Pollença","Illes Balears","18.4 (13:00)","2.2 (07:40)","10.3","17 (15:20)","8 (15:10)","0","0","0","0","0"
"La Mola, Maó","Illes Balears","15.5 (14:50)","6.8 (05:10)","11.2","","","0","0","0","0","0"
"Es Mercadal","Illes Balears","15.8 (14:40)","5.5 (05:30)","10.7","20 (11:30)","12 (12:20)","0","0","0","0","0"
"Ciutadella","Illes Balears","15.4 (14:30)","3.1 (06:30)","9.2","","","0","0","0","0","0"
"Menorca, Aeropuerto","Illes Balears","","","","24 (12:30)","14 (06:30)","0","0","0","0","0"
"Sant Joan de Labritja","Illes Balears","14.5 (13:10)","1.7 (23:50)","8.1","","","0","0","0","0","0"
"Sant Antoni de Portmany","Illes Balears","","","","","","","","","",""
"Ibiza, Aeropuerto","Illes Balears","14.7 (13:40)","6.5 (23:50)","10.6","32 (00:20)","23 (13:50)","0","0","0","0","0"
"Eivissa","Illes Balears","16.4 (12:10)","5.7 (23:40)","11","26 (13:50)","12 (13:10)","0","0","0","0","0"
"Formentera","Illes Balears","17.9 (13:40)","10.1 (23:59)","14","32 (12:00)","19 (13:00)","0","0","0","0","0"
"Tías","Las Palmas","18.5 (12:30)","11.3 (07:00)","14.9","35 (00:40)","25 (00:40)","0","0","0","0","0"
"Yaiza Playa Blanca","Las Palmas","19.8 (11:10)","12.9 (05:00)","16.3","35 (15:00)","19 (15:00)","0","0","0","0","0"
"Lanzarote Aeropuerto","Las Palmas","21.8 (15:20)","11.7 (05:00)","16.7","35 (00:30)","26 (00:40)","0","0","0","0","0"
"Haría","Las Palmas","18.2 (14:10)","11.3 (06:40)","14.8","29 (15:00)","19 (14:00)","0","0","0","0","0"
"Tinajo","Las Palmas","17.5 (13:40)","12.2 (07:50)","14.8","32 (00:10)","19 (01:30)","0","0","0","0","0"
"Roque de los Muchachos","Santa Cruz de Tenerife","","","","","","","","","",""
"Puntagorda","Santa Cruz de Tenerife","15.1 (13:00)","10.0 (23:10)","12.6","47 (11:00)","27 (23:40)","15.4","5.8","4.6","1.6","3.4"
"Tijarafe","Santa Cruz de Tenerife","16.4 (13:10)","10.4 (02:30)","13.4","18 (13:20)","12 (05:10)","1.2","0","0.2","0.8","0.2"
"El Paso","Santa Cruz de Tenerife","12.7 (14:40)","8.5 (04:20)","10.6","47 (00:30)","23 (11:00)","14.6","0.4","13.6","0.6","0"
"Fuencaliente","Santa Cruz de Tenerife","20.8 (13:40)","15.7 (08:10)","18.2","53 (07:50)","31 (11:40)","2.8","0.4","2.4","0","0"
"Tazacorte","Santa Cruz de Tenerife","20.4 (14:10)","15.5 (02:50)","17.9","28 (19:50)","10 (23:10)","0.9","0","0.3","0.6","0"
"La Palma Aeropuerto","Santa Cruz de Tenerife","19.5 (12:10)","14.2 (09:10)","16.8","55 (07:30)","48 (21:50)","12.1","1.6","9.1","0","1.4"
"San Andrés y Sauces","Santa Cruz de Tenerife","15.2 (14:40)","12.1 (06:20)","13.7","38 (21:40)","26 (21:50)","13.2","0.4","12.4","0","0.4"
"Pájara","Las Palmas","21.5 (12:30)","15.3 (00:20)","18.4","41 (19:00)","19 (13:40)","0","0","0","0","0"
"Tuineje,Puerto Gran Tarajal","Las Palmas","19.7 (11:50)","12.2 (08:00)","16","31 (13:40)","17 (13:20)","5","0","0","5","0"
"Antigua","Las Palmas","19.0 (14:10)","10.4 (05:50)","14.7","35 (14:20)","25 (14:00)","0","0","0","0","0"
"Fuerteventura Aeropuerto","Las Palmas","20.4 (14:20)","13.5 (08:10)","16.9","54 (01:20)","26 (00:30)","0","0","0","0","0"
"La Oliva","Las Palmas","19.5 (13:10)","10.2 (07:40)","14.8","27 (17:10)","16 (01:00)","0","0","0","0","0"
"La Oliva, Puerto de Corralejo","Las Palmas","19.2 (15:00)","15.3 (07:00)","17.3","41 (00:10)","34 (00:30)","0","0","0","0","0"
"Vallehermoso, Alto Igualero","Santa Cruz de Tenerife","6.4 (10:30)","4.1 (00:40)","5.3","70 (09:40)","49 (06:20)","20.6","1.2","14.8","4.4","0.2"
"Arure","Santa Cruz de Tenerife","11.4 (14:20)","8.8 (04:30)","10.1","62 (00:10)","44 (00:10)","16.4","0.4","13","2.6","0.4"
"Agulo","Santa Cruz de Tenerife","12.6 (15:00)","9.7 (08:50)","11.2","36 (09:30)","17 (10:20)","10.4","3.4","7","0","0"
"Vallehermoso, Dama","Santa Cruz de Tenerife","22.6 (14:40)","14.5 (06:30)","18.6","47 (22:40)","27 (22:30)","0.6","0","0.6","0","0"
"Hermigua","Santa Cruz de Tenerife","17.4 (15:00)","13.6 (06:10)","15.5","37 (17:00)","17 (14:40)","5","0.6","4.2","0.2","0"
"San Sebastián de la Gomera","Santa Cruz de Tenerife","20.7 (12:00)","16.8 (04:40)","18.8","54 (00:50)","23 (19:40)","0","0","0","0","0"
"La Orotava, Cañadas Teide","Santa Cruz de Tenerife","6.0 (15:10)","-1.0 (01:30)","2.5","53 (02:00)","34 (05:30)","4.6","0","3.8","0.6","0.2"
"Adeje","Santa Cruz de Tenerife","","","","","","","0","0","0",""
"Arico","Santa Cruz de Tenerife","19.1 (13:10)","12.2 (01:20)","15.7","45 (15:10)","27 (14:50)","0.8","0","0","0","0.8"
"Tenerife Sur Aeropuerto","Santa Cruz de Tenerife","21.4 (11:50)","14.3 (04:50)","17.8","39 (13:10)","30 (22:20)","","0","","1.6","0"
"Izaña","Santa Cruz de Tenerife","-0.2 (03:30)","-2.9 (00:30)","-1.6","67 (10:00)","48 (09:50)","22.2","2","11","1.8","7.4"
"Candelaria","Santa Cruz de Tenerife","18.2 (11:20)","11.9 (05:20)","15.1","54 (01:20)","30 (00:40)","3.6","1.2","1.8","0","0.6"
"Güímar","Santa Cruz de Tenerife","21.7 (14:20)","13.9 (06:00)","17.8","48 (16:10)","36 (16:10)","1.6","1.2","0.2","0","0.2"
"San Cristóbal de La Laguna,Llano de los Loros","Santa Cruz de Tenerife","10.7 (14:20)","9.1 (00:00)","9.9","50 (01:20)","23 (01:00)","19.6","10.6","7.8","0","1.2"
"Tenerife Norte Aeropuerto","Santa Cruz de Tenerife","15.5 (13:30)","10.7 (03:50)","13.1","50 (01:30)","35 (01:30)","22.9","9.9","7.6","0","5.4"
"Sta.Cruz de Tenerife","Santa Cruz de Tenerife","21.4 (13:50)","15.8 (04:50)","18.6","44 (04:10)","23 (15:00)","15.6","7","6.4","0.6","1.6"
"Anaga","Santa Cruz de Tenerife","20.6 (12:30)","16.1 (01:50)","18.4","32 (14:00)","17 (12:00)","8.8","7.8","0.6","0.4","0"
"La Victoria de Acentejo","Santa Cruz de Tenerife","14.2 (13:10)","9.8 (02:30)","12","26 (07:40)","14 (15:00)","27","16.4","4.4","0.2","6"
"Tacoronte","Santa Cruz de Tenerife","18.7 (16:40)","11.9 (03:40)","15.3","37 (21:00)","24 (21:00)","15.2","13.8","0.4","0","1"
"Puerto de la Cruz","Santa Cruz de Tenerife","20.6 (13:40)","14.4 (03:30)","17.5","36 (09:50)","24 (09:30)","32.4","7.5","5.7","0.7","18.5"
"San Juan de la Rambla","Santa Cruz de Tenerife","13.7 (14:20)","9.4 (02:50)","11.5","28 (08:50)","17 (05:00)","18","3.6","8.8","0","5.6"
"Vega de San Mateo","Las Palmas","5.0 (15:10)","2.6 (00:00)","3.8","37 (08:00)","14 (08:00)","23","5.8","9","1.8","6.4"
"Tejeda, Cruz de Tejeda","Las Palmas","6.0 (15:00)","3.8 (00:00)","4.9","55 (09:20)","25 (08:40)","25","8.2","9.2","2.8","4.8"
"Tejeda","Las Palmas","11.7 (14:50)","8.5 (00:10)","10.1","55 (10:00)","22 (12:00)","15.5","4.5","6.1","1.3","3.6"
"Agaete","Las Palmas","19.9 (15:50)","15.9 (04:40)","17.9","40 (09:00)","23 (08:50)","3.6","3.4","0.2","0","0"
"La Aldea de San Nicolás","Las Palmas","23.4 (13:40)","15.8 (04:40)","19.6","67 (04:00)","28 (04:30)","1.4","1.4","0","0","0"
"San Bartolome Tirajana, Cuevas del Pinar","Las Palmas","11.4 (15:20)","7.4 (00:00)","9.4","50 (01:50)","21 (01:50)","2.6","1.4","1","0","0.2"
"San Bartolome Tirajana, Lomo Pedro Alfonso","Las Palmas","16.0 (15:30)","10.0 (07:30)","13","37 (00:50)","21 (00:30)","0.2","0","0","0.2","0"
"La Aldea de San Nicolás, Tasarte","Las Palmas","18.5 (14:50)","14.5 (02:10)","16.5","48 (00:40)","27 (00:40)","0","0","0","0","0"
"Mogán, Puerto","Las Palmas","23.2 (16:10)","16.4 (23:40)","19.8","31 (02:20)","22 (17:20)","","","","",""
"San Bartolome Tirajana, Las Tirajanas","Las Palmas","13.7 (15:10)","8.9 (07:10)","11.3","63 (00:40)","23 (00:30)","1.4","0.4","0.8","0","0.2"
"Maspalomas, C. Insular Turismo","Las Palmas","21.4 (14:30)","15.7 (01:10)","18.5","24 (14:50)","15 (16:30)","0","0","0","0","0"
"San Bartolome Tirajana, El Matorral","Las Palmas","21.4 (15:30)","15.3 (07:20)","18.3","50 (16:30)","34 (16:30)","1.2","0.6","0.6","0","0"
"Agüimes","Las Palmas","18.4 (13:00)","13.3 (07:00)","15.8","46 (01:50)","26 (08:10)","4.8","1.2","3.6","0","0"
"Telde, Centro Forestal Doramas","Las Palmas","17.5 (12:40)","13.2 (07:20)","15.3","45 (02:00)","24 (01:50)","7.2","2.6","2.2","2","0.4"
"Gran Canaria Aeropuerto","Las Palmas","20.0 (14:10)","14.7 (06:10)","17.3","54 (09:20)","39 (09:20)","6.1","3.9","1.2","0.1","0.9"
"Telde, Melenara","Las Palmas","20.2 (15:10)","15.5 (03:00)","17.9","37 (02:50)","23 (09:00)","7.6","5.8","1.8","0","0"
"Teror","Las Palmas","14.1 (11:40)","9.7 (22:40)","11.9","32 (03:30)","17 (06:30)","15.2","7.6","0.2","0","7.4"
"Las Palmas de Gran Canaria, Tafira","Las Palmas","17.2 (12:30)","13.7 (03:50)","15.5","36 (01:40)","22 (02:40)","5.6","4.6","0.8","0","0.2"
"Las Palmas de Gran Canaria, San Cristobal","Las Palmas","19.7 (12:20)","15.3 (09:20)","17.5","42 (01:20)","27 (01:00)","2","1.2","0.8","0","0"
"Las Palmas de Gran Canaria, Pl. de la Feria","Las Palmas","20.7 (12:20)","16.3 (03:40)","18.5","31 (03:30)","16 (00:50)","1.2","0.6","0.5","0","0.1"
"Valleseco","Las Palmas","12.3 (14:50)","8.4 (22:50)","10.3","44 (04:40)","21 (08:50)","23.4","6.6","1.2","4","11.6"
"Agaete - Suerte Alta","Las Palmas","16.1 (14:10)","13.0 (01:50)","14.6","44 (06:10)","22 (08:40)","0","0","0","0","0"
"Arucas","Las Palmas","19.7 (12:30)","15.8 (03:00)","17.8","32 (08:10)","18 (08:10)","1","0","0","0","1"
"Maspalomas","Las Palmas","","","","29 (20:30)","20 (20:30)","0","0","0","0","0"
"Teguise","Las Palmas","20.1 (12:00)","14.0 (06:00)","17.1","","","0","0","0","0","0"
"El Pinar, Depósito","Santa Cruz de Tenerife","12.6 (14:50)","8.0 (03:50)","10.3","38 (02:00)","15 (05:20)","10","0","8.4","1.6","0"
"El Pinar, La Dehesa","Santa Cruz de Tenerife","12.8 (15:10)","10.2 (08:00)","11.5","63 (07:40)","35 (09:10)","6.4","0","3.6","2.8","0"
"San Andrés, Valverde","Santa Cruz de Tenerife","10.2 (14:50)","7.3 (03:30)","8.8","40 (14:20)","22 (11:20)","16","0","15.2","0.8","0"
"Valverde","Santa Cruz de Tenerife","13.3 (13:20)","10.2 (11:10)","11.8","45 (02:30)","31 (02:30)","11.4","0","11.4","0","0"
"Hierro Aeropuerto","Santa Cruz de Tenerife","19.4 (13:50)","15.6 (10:50)","17.5","55 (00:10)","44 (01:30)","10.4","0","10.4","0","0"
"Frontera, Sabinosa","Santa Cruz de Tenerife","18.8 (17:40)","15.8 (11:40)","17.3","39 (07:40)","26 (07:40)","4.2","0","3.8","0.4","0"
